work_order_id,sku,warehouse_id,scheduled_ts,priority,planned_quantity
work_order_id_1058,sku_126,warehouse_id_25,2020-09-07T00:52:37,medium,31
work_order_id_1059,sku_148,warehouse_id_74,2020-07-23T13:52:06,high,28
work_order_id_1060,sku_63,warehouse_id_79,2020-03-03T18:36:21,low,25
work_order_id_1061,sku_92,warehouse_id_68,2020-01-03T02:52:33,low,29
work_order_id_1062,sku_190,warehouse_id_7,2020-06-24T00:46:27,critical,24
work_order_id_1063,sku_120,warehouse_id_25,2020-02-21T04:38:15,critical,23
work_order_id_1064,sku_14,warehouse_id_13,2020-12-26T23:55:53,medium,27
work_order_id_1065,sku_104,warehouse_id_1,2020-01-23T04:45:12,critical,30
work_order_id_1066,sku_124,warehouse_id_51,2020-06-19T13:24:31,critical,41
work_order_id_1067,sku_103,warehouse_id_43,2020-09-27T08:52:20,high,18
work_order_id_1068,sku_87,warehouse_id_35,2020-06-18T17:36:39,medium,22
work_order_id_1069,sku_177,warehouse_id_5,2020-03-09T09:24:37,high,37
work_order_id_1070,sku_2,warehouse_id_9,2020-08-06T09:03:13,medium,19
work_order_id_1071,sku_102,warehouse_id_9,2020-08-04T13:50:45,medium,22
work_order_id_1072,sku_71,warehouse_id_59,2020-12-08T05:56:26,medium,42
work_order_id_1073,sku_81,warehouse_id_62,2020-09-10T22:26:28,critical,22
work_order_id_1074,sku_15,warehouse_id_20,2020-04-17T18:12:37,low,31
work_order_id_1075,sku_178,warehouse_id_16,2020-03-17T12:24:19,critical,24
work_order_id_1076,sku_111,warehouse_id_10,2020-11-22T20:19:52,low,36
work_order_id_1077,sku_23,warehouse_id_66,2020-01-05T10:08:00,medium,35
work_order_id_1078,sku_61,warehouse_id_10,2020-11-30T04:29:56,critical,29
work_order_id_1079,sku_116,warehouse_id_36,2020-08-04T05:59:34,critical,29
work_order_id_1080,sku_56,warehouse_id_7,2020-01-29T15:39:54,high,31
work_order_id_1081,sku_60,warehouse_id_29,2020-07-24T08:53:14,critical,28
work_order_id_1082,sku_174,warehouse_id_63,2020-10-07T14:33:25,high,34
work_order_id_1083,sku_95,warehouse_id_75,2020-09-03T02:04:48,low,28
work_order_id_1084,sku_114,warehouse_id_3,2020-12-23T01:51:42,medium,26
work_order_id_1085,sku_107,warehouse_id_48,2020-03-06T03:53:04,critical,32
work_order_id_1086,sku_69,warehouse_id_68,2020-09-25T05:15:56,critical,18
work_order_id_1087,sku_127,warehouse_id_63,2020-12-04T14:41:26,low,19
work_order_id_1088,sku_44,warehouse_id_67,2020-08-05T02:12:56,medium,31
work_order_id_1089,sku_88,warehouse_id_7,2020-02-06T16:53:04,medium,20
work_order_id_1090,sku_49,warehouse_id_53,2020-01-15T17:34:34,high,21
work_order_id_1091,sku_54,warehouse_id_61,2020-02-25T20:21:07,critical,19
work_order_id_1092,sku_200,warehouse_id_78,2020-08-13T02:28:24,critical,28
work_order_id_1093,sku_7,warehouse_id_35,2020-03-02T21:18:19,low,24
work_order_id_1094,sku_115,warehouse_id_11,2020-10-21T15:15:15,medium,24
work_order_id_1095,sku_35,warehouse_id_24,2020-07-16T17:29:53,medium,26
work_order_id_1096,sku_79,warehouse_id_33,2020-03-23T00:21:28,medium,25
work_order_id_1097,sku_110,warehouse_id_59,2020-10-07T21:55:28,critical,23
work_order_id_1098,sku_159,warehouse_id_25,2020-05-22T17:02:09,medium,29
work_order_id_1099,sku_63,warehouse_id_30,2020-11-23T09:34:42,low,24
work_order_id_1100,sku_130,warehouse_id_69,2020-07-29T23:01:24,medium,26
work_order_id_1101,sku_78,warehouse_id_24,2020-10-19T20:46:00,medium,22
work_order_id_1102,sku_177,warehouse_id_6,2020-05-12T02:02:57,high,27
work_order_id_1103,sku_146,warehouse_id_50,2020-07-29T18:24:49,low,32
work_order_id_1104,sku_101,warehouse_id_76,2020-08-16T15:02:59,medium,27
work_order_id_1105,sku_170,warehouse_id_57,2020-11-27T18:38:59,high,24
work_order_id_1106,sku_83,warehouse_id_10,2020-05-30T19:26:40,critical,22
work_order_id_1107,sku_43,warehouse_id_46,2020-06-25T20:58:26,high,19
work_order_id_1108,sku_8,warehouse_id_56,2020-03-12T18:10:40,critical,29
work_order_id_1109,sku_26,warehouse_id_45,2020-10-03T19:51:48,medium,24
work_order_id_1110,sku_68,warehouse_id_38,2020-04-25T09:08:19,high,26
work_order_id_1111,sku_60,warehouse_id_18,2020-10-16T22:52:30,high,31
work_order_id_1112,sku_30,warehouse_id_51,2020-06-17T12:56:24,low,19
work_order_id_1113,sku_55,warehouse_id_15,2020-02-06T23:40:19,medium,21
work_order_id_1114,sku_144,warehouse_id_23,2020-03-17T12:21:10,high,21
work_order_id_1115,sku_111,warehouse_id_37,2020-11-02T00:53:18,medium,29
work_order_id_1116,sku_4,warehouse_id_79,2020-07-27T23:08:03,high,29
work_order_id_1117,sku_107,warehouse_id_19,2020-01-27T01:46:27,low,22
work_order_id_1118,sku_34,warehouse_id_50,2020-03-31T20:53:19,low,21
work_order_id_1119,sku_56,warehouse_id_66,2020-06-19T10:33:59,medium,29
work_order_id_1120,sku_176,warehouse_id_29,2020-12-10T08:54:40,high,17
work_order_id_1121,sku_19,warehouse_id_76,2020-01-08T22:35:56,low,25
work_order_id_1122,sku_185,warehouse_id_24,2020-08-28T21:00:05,medium,22
work_order_id_1123,sku_108,warehouse_id_69,2020-11-21T02:46:04,high,37
work_order_id_1124,sku_64,warehouse_id_57,2020-05-29T11:14:43,high,20
work_order_id_1125,sku_151,warehouse_id_80,2020-05-29T01:44:40,low,24
work_order_id_1126,sku_102,warehouse_id_65,2020-03-03T04:24:22,medium,26
work_order_id_1127,sku_86,warehouse_id_65,2020-05-24T20:59:58,low,23
work_order_id_1128,sku_158,warehouse_id_46,2020-06-11T09:56:52,low,26
work_order_id_1129,sku_51,warehouse_id_60,2020-06-07T14:20:38,critical,27
work_order_id_1130,sku_110,warehouse_id_43,2020-04-23T14:46:05,critical,22
work_order_id_1131,sku_159,warehouse_id_7,2020-11-17T01:01:17,medium,14
work_order_id_1132,sku_6,warehouse_id_8,2020-03-25T20:46:27,medium,33
work_order_id_1133,sku_158,warehouse_id_31,2020-03-12T11:28:17,low,22
work_order_id_1134,sku_78,warehouse_id_21,2020-11-03T10:28:44,medium,32
work_order_id_1135,sku_114,warehouse_id_7,2020-11-22T10:55:43,low,25
work_order_id_1136,sku_176,warehouse_id_17,2020-09-17T17:44:43,low,23
work_order_id_1137,sku_193,warehouse_id_60,2020-12-20T04:31:34,low,21
work_order_id_1138,sku_166,warehouse_id_33,2020-06-14T12:08:58,medium,43
work_order_id_1139,sku_47,warehouse_id_1,2020-07-18T11:08:13,medium,18
work_order_id_1140,sku_80,warehouse_id_35,2020-12-13T22:55:08,high,28
work_order_id_1141,sku_40,warehouse_id_13,2020-09-12T17:19:11,medium,24
work_order_id_1142,sku_89,warehouse_id_7,2020-04-25T08:22:27,medium,30
work_order_id_1143,sku_16,warehouse_id_45,2020-11-24T01:05:48,high,30
work_order_id_1144,sku_49,warehouse_id_78,2020-06-09T07:48:52,high,24
work_order_id_1145,sku_189,warehouse_id_72,2020-09-27T16:41:35,high,25
work_order_id_1146,sku_157,warehouse_id_36,2020-11-05T21:18:28,medium,31
work_order_id_1147,sku_135,warehouse_id_23,2020-04-26T04:42:38,critical,27
work_order_id_1148,sku_89,warehouse_id_30,2020-09-03T04:55:09,low,39
work_order_id_1149,sku_142,warehouse_id_10,2020-12-02T23:33:14,medium,20
work_order_id_1150,sku_56,warehouse_id_8,2020-06-10T05:17:26,medium,26
work_order_id_1151,sku_167,warehouse_id_74,2020-09-16T15:26:58,critical,26
work_order_id_1152,sku_160,warehouse_id_12,2020-05-11T09:56:11,critical,26
work_order_id_1153,sku_78,warehouse_id_4,2020-06-21T06:11:18,critical,32
work_order_id_1154,sku_55,warehouse_id_49,2020-07-30T16:17:16,critical,20
work_order_id_1155,sku_44,warehouse_id_45,2020-05-26T21:50:03,critical,27
work_order_id_1156,sku_56,warehouse_id_50,2020-03-17T08:13:38,critical,27
work_order_id_1157,sku_35,warehouse_id_79,2020-05-09T14:46:19,high,19
work_order_id_1158,sku_71,warehouse_id_49,2020-05-14T20:51:57,high,20
work_order_id_1159,sku_6,warehouse_id_37,2020-02-21T11:32:41,high,30
work_order_id_1160,sku_146,warehouse_id_9,2020-12-06T21:29:53,high,16
work_order_id_1161,sku_85,warehouse_id_5,2020-02-03T17:34:24,high,24
work_order_id_1162,sku_160,warehouse_id_18,2020-11-19T00:51:12,high,28
work_order_id_1163,sku_64,warehouse_id_24,2020-09-11T03:58:55,critical,26
work_order_id_1164,sku_46,warehouse_id_46,2020-01-17T21:30:15,critical,26
work_order_id_1165,sku_109,warehouse_id_35,2020-01-30T09:15:26,medium,28
work_order_id_1166,sku_51,warehouse_id_77,2020-06-25T10:41:42,medium,32
work_order_id_1167,sku_44,warehouse_id_26,2020-04-11T18:58:06,high,29
work_order_id_1168,sku_1,warehouse_id_68,2020-03-18T21:35:49,high,36
work_order_id_1169,sku_9,warehouse_id_38,2020-10-24T07:58:49,critical,18
work_order_id_1170,sku_18,warehouse_id_42,2020-08-31T04:57:26,critical,27
work_order_id_1171,sku_144,warehouse_id_28,2020-09-27T22:18:18,low,20
work_order_id_1172,sku_197,warehouse_id_77,2020-08-10T22:00:11,high,24
work_order_id_1173,sku_139,warehouse_id_76,2020-09-15T05:35:43,critical,29
work_order_id_1174,sku_4,warehouse_id_52,2020-06-03T16:16:18,medium,34
work_order_id_1175,sku_136,warehouse_id_18,2020-05-11T04:01:51,high,28
work_order_id_1176,sku_175,warehouse_id_22,2020-10-15T15:01:44,low,15
work_order_id_1177,sku_76,warehouse_id_36,2020-08-10T02:29:45,critical,15
work_order_id_1178,sku_15,warehouse_id_62,2020-10-03T00:04:32,low,23
work_order_id_1179,sku_188,warehouse_id_32,2020-04-02T01:11:30,medium,17
work_order_id_1180,sku_77,warehouse_id_41,2020-08-24T03:13:12,low,25
work_order_id_1181,sku_150,warehouse_id_23,2020-01-09T06:56:43,critical,19
work_order_id_1182,sku_178,warehouse_id_14,2020-05-30T18:31:55,medium,21
work_order_id_1183,sku_118,warehouse_id_79,2020-07-14T18:42:24,high,27
work_order_id_1184,sku_32,warehouse_id_37,2020-07-12T23:12:54,low,26
work_order_id_1185,sku_18,warehouse_id_50,2020-03-19T05:55:00,critical,23
work_order_id_1186,sku_58,warehouse_id_1,2020-04-17T05:23:41,high,27
work_order_id_1187,sku_159,warehouse_id_60,2020-04-02T10:11:09,low,15
work_order_id_1188,sku_64,warehouse_id_21,2020-11-09T03:01:05,high,18
work_order_id_1189,sku_93,warehouse_id_3,2020-10-13T02:00:27,critical,29
work_order_id_1190,sku_177,warehouse_id_73,2020-07-07T00:23:17,medium,19
work_order_id_1191,sku_158,warehouse_id_32,2020-06-08T03:08:44,medium,15
work_order_id_1192,sku_1,warehouse_id_65,2020-07-23T06:47:15,low,24
work_order_id_1193,sku_151,warehouse_id_10,2020-04-03T20:27:03,low,26
work_order_id_1194,sku_42,warehouse_id_31,2020-03-16T00:54:41,medium,27
work_order_id_1195,sku_158,warehouse_id_58,2020-04-03T14:01:25,medium,24
work_order_id_1196,sku_12,warehouse_id_58,2020-07-02T11:33:33,critical,12
work_order_id_1197,sku_146,warehouse_id_64,2020-03-11T04:46:02,low,22
work_order_id_1198,sku_79,warehouse_id_16,2020-06-26T06:35:32,high,26
work_order_id_1199,sku_163,warehouse_id_22,2020-10-25T22:45:32,critical,26
work_order_id_1200,sku_144,warehouse_id_3,2020-06-14T02:10:06,high,24
work_order_id_1201,sku_92,warehouse_id_61,2020-02-14T06:06:56,low,30
work_order_id_1202,sku_12,warehouse_id_21,2020-04-19T04:51:00,critical,30
work_order_id_1203,sku_143,warehouse_id_72,2020-10-11T19:58:15,medium,26
work_order_id_1204,sku_35,warehouse_id_6,2020-07-24T14:17:54,high,28
work_order_id_1205,sku_159,warehouse_id_23,2020-02-27T20:34:34,high,33
work_order_id_1206,sku_199,warehouse_id_42,2020-07-31T12:04:05,critical,27
work_order_id_1207,sku_56,warehouse_id_71,2020-07-26T07:54:38,high,25
work_order_id_1208,sku_77,warehouse_id_73,2020-09-12T05:47:52,low,25
work_order_id_1209,sku_88,warehouse_id_27,2020-02-20T22:54:38,medium,37
work_order_id_1210,sku_41,warehouse_id_71,2020-07-26T20:17:44,medium,16
work_order_id_1211,sku_141,warehouse_id_52,2020-11-30T19:40:37,critical,30
work_order_id_1212,sku_61,warehouse_id_12,2020-06-30T21:48:46,low,17
work_order_id_1213,sku_149,warehouse_id_43,2020-06-18T09:39:47,critical,19
work_order_id_1214,sku_20,warehouse_id_55,2020-07-13T20:27:49,medium,31
work_order_id_1215,sku_36,warehouse_id_78,2020-10-19T05:59:23,medium,22
work_order_id_1216,sku_174,warehouse_id_27,2020-02-04T20:39:32,low,33
work_order_id_1217,sku_19,warehouse_id_55,2020-11-20T04:43:59,critical,21
work_order_id_1218,sku_108,warehouse_id_3,2020-12-10T20:41:49,low,30
work_order_id_1219,sku_79,warehouse_id_58,2020-10-05T19:30:59,critical,20
work_order_id_1220,sku_198,warehouse_id_41,2020-02-12T03:57:58,low,17
work_order_id_1221,sku_51,warehouse_id_44,2020-07-20T12:30:18,medium,25
work_order_id_1222,sku_188,warehouse_id_10,2020-12-09T03:01:07,high,22
work_order_id_1223,sku_123,warehouse_id_18,2020-04-25T15:54:17,critical,22
work_order_id_1224,sku_134,warehouse_id_56,2020-06-08T05:19:26,high,27
work_order_id_1225,sku_130,warehouse_id_16,2020-04-29T00:22:45,critical,31
work_order_id_1226,sku_21,warehouse_id_69,2020-04-20T16:47:49,low,24
work_order_id_1227,sku_145,warehouse_id_28,2020-08-30T07:20:44,critical,25
work_order_id_1228,sku_47,warehouse_id_79,2020-01-09T20:31:42,critical,29
work_order_id_1229,sku_47,warehouse_id_28,2020-07-03T01:27:13,critical,31
work_order_id_1230,sku_196,warehouse_id_24,2020-06-15T13:45:39,high,18
work_order_id_1231,sku_66,warehouse_id_65,2020-06-30T07:59:43,critical,22
work_order_id_1232,sku_193,warehouse_id_14,2020-12-12T17:18:10,medium,32
work_order_id_1233,sku_196,warehouse_id_9,2020-06-03T05:44:43,critical,21
work_order_id_1234,sku_93,warehouse_id_39,2020-06-15T08:22:59,critical,35
work_order_id_1235,sku_72,warehouse_id_28,2020-12-15T03:34:59,high,16
work_order_id_1236,sku_160,warehouse_id_53,2020-08-25T10:23:43,high,21
work_order_id_1237,sku_126,warehouse_id_45,2020-07-07T09:17:25,critical,21
work_order_id_1238,sku_154,warehouse_id_47,2020-03-20T20:36:00,medium,31
work_order_id_1239,sku_116,warehouse_id_30,2020-09-10T16:39:58,medium,20
work_order_id_1240,sku_65,warehouse_id_57,2020-03-30T07:03:16,high,35
work_order_id_1241,sku_59,warehouse_id_80,2020-03-13T03:06:31,low,26
work_order_id_1242,sku_22,warehouse_id_78,2020-08-28T14:49:26,medium,24
work_order_id_1243,sku_19,warehouse_id_78,2020-12-12T03:08:45,medium,26
work_order_id_1244,sku_145,warehouse_id_43,2020-11-01T05:04:00,high,21
work_order_id_1245,sku_102,warehouse_id_52,2020-02-27T22:39:19,critical,26
work_order_id_1246,sku_142,warehouse_id_57,2020-11-02T07:31:25,low,25
work_order_id_1247,sku_120,warehouse_id_59,2020-06-16T15:51:32,low,30
work_order_id_1248,sku_44,warehouse_id_55,2020-07-02T15:48:01,high,20
work_order_id_1249,sku_128,warehouse_id_3,2020-10-10T14:14:03,low,24
work_order_id_1250,sku_109,warehouse_id_45,2020-09-07T16:11:04,low,25
work_order_id_1251,sku_191,warehouse_id_59,2020-10-21T10:27:35,low,34
work_order_id_1252,sku_106,warehouse_id_41,2020-05-08T16:51:37,medium,25
work_order_id_1253,sku_185,warehouse_id_52,2020-08-31T22:18:19,low,27
work_order_id_1254,sku_188,warehouse_id_69,2020-11-15T05:16:14,high,29
work_order_id_1255,sku_122,warehouse_id_66,2020-05-28T20:22:00,low,27
work_order_id_1256,sku_115,warehouse_id_60,2020-05-11T03:47:41,critical,28
work_order_id_1257,sku_160,warehouse_id_68,2020-07-01T00:25:12,low,25
work_order_id_1258,sku_124,warehouse_id_24,2020-07-16T03:30:17,medium,27
work_order_id_1259,sku_87,warehouse_id_23,2020-09-25T10:49:07,low,30
work_order_id_1260,sku_140,warehouse_id_71,2020-05-26T17:13:27,high,35
work_order_id_1261,sku_142,warehouse_id_43,2020-02-25T03:31:35,medium,23
work_order_id_1262,sku_159,warehouse_id_53,2020-08-09T16:05:39,high,28
work_order_id_1263,sku_150,warehouse_id_25,2020-04-26T23:50:37,critical,34
work_order_id_1264,sku_107,warehouse_id_43,2020-03-25T10:16:58,medium,38
work_order_id_1265,sku_34,warehouse_id_14,2020-09-05T18:15:28,medium,23
work_order_id_1266,sku_74,warehouse_id_59,2020-06-16T14:13:05,high,18
work_order_id_1267,sku_2,warehouse_id_6,2020-08-15T20:33:52,critical,17
work_order_id_1268,sku_182,warehouse_id_48,2020-03-20T18:53:06,low,25
work_order_id_1269,sku_26,warehouse_id_26,2020-11-12T22:09:38,medium,28
work_order_id_1270,sku_80,warehouse_id_48,2020-08-31T17:22:14,low,15
work_order_id_1271,sku_24,warehouse_id_32,2020-12-26T20:11:36,low,25
work_order_id_1272,sku_100,warehouse_id_66,2020-09-22T17:42:11,medium,28
work_order_id_1273,sku_172,warehouse_id_6,2020-07-21T05:13:33,medium,19
work_order_id_1274,sku_95,warehouse_id_59,2020-02-14T09:24:45,medium,30
work_order_id_1275,sku_172,warehouse_id_75,2020-06-07T23:59:26,critical,29
work_order_id_1276,sku_28,warehouse_id_58,2020-05-08T22:47:43,medium,29
work_order_id_1277,sku_73,warehouse_id_75,2020-02-23T02:04:17,critical,28
work_order_id_1278,sku_161,warehouse_id_10,2020-05-08T16:28:26,critical,23
work_order_id_1279,sku_70,warehouse_id_6,2020-02-26T10:20:39,critical,34
work_order_id_1280,sku_192,warehouse_id_62,2020-09-13T15:11:26,critical,35
work_order_id_1281,sku_69,warehouse_id_77,2020-11-03T05:43:41,high,32
work_order_id_1282,sku_119,warehouse_id_38,2020-01-31T18:48:57,critical,14
work_order_id_1283,sku_73,warehouse_id_72,2020-10-23T08:47:56,medium,28
work_order_id_1284,sku_105,warehouse_id_60,2020-12-08T11:14:46,high,17
work_order_id_1285,sku_31,warehouse_id_77,2020-03-20T22:46:23,low,28
work_order_id_1286,sku_151,warehouse_id_48,2020-03-03T05:22:07,critical,11
work_order_id_1287,sku_156,warehouse_id_9,2020-08-04T20:00:56,medium,28
work_order_id_1288,sku_56,warehouse_id_11,2020-10-10T02:45:58,high,20
work_order_id_1289,sku_66,warehouse_id_12,2020-04-13T19:15:02,medium,21
work_order_id_1290,sku_2,warehouse_id_22,2020-12-01T01:00:39,high,24
work_order_id_1291,sku_50,warehouse_id_53,2020-11-30T00:00:20,low,34
work_order_id_1292,sku_175,warehouse_id_31,2020-01-22T09:37:57,high,22
work_order_id_1293,sku_182,warehouse_id_44,2020-10-14T01:39:49,low,21
work_order_id_1294,sku_108,warehouse_id_55,2020-01-03T05:00:48,medium,29
work_order_id_1295,sku_140,warehouse_id_9,2020-01-13T15:46:19,low,24
work_order_id_1296,sku_21,warehouse_id_15,2020-10-16T02:45:00,high,25
work_order_id_1297,sku_192,warehouse_id_62,2020-06-16T04:14:24,high,24
work_order_id_1298,sku_51,warehouse_id_10,2020-05-26T09:36:33,medium,25
work_order_id_1299,sku_197,warehouse_id_66,2020-06-02T08:05:15,critical,19
work_order_id_1300,sku_187,warehouse_id_14,2020-07-27T18:30:52,medium,25
work_order_id_1301,sku_160,warehouse_id_43,2020-09-27T23:39:12,critical,32
work_order_id_1302,sku_121,warehouse_id_25,2020-11-10T17:02:50,low,29
work_order_id_1303,sku_151,warehouse_id_60,2020-12-03T10:44:22,high,17
work_order_id_1304,sku_96,warehouse_id_14,2020-09-01T08:44:16,medium,23
work_order_id_1305,sku_55,warehouse_id_35,2020-10-17T02:04:58,critical,39
work_order_id_1306,sku_150,warehouse_id_9,2020-06-07T10:09:04,high,26
work_order_id_1307,sku_89,warehouse_id_23,2020-08-31T17:22:35,high,34
work_order_id_1308,sku_8,warehouse_id_43,2020-01-25T16:21:41,medium,22
work_order_id_1309,sku_191,warehouse_id_22,2020-09-30T07:19:29,low,22
work_order_id_1310,sku_87,warehouse_id_69,2020-11-30T04:01:30,low,26
work_order_id_1311,sku_55,warehouse_id_39,2020-03-08T13:33:52,low,31
work_order_id_1312,sku_180,warehouse_id_44,2020-05-25T16:30:18,low,27
work_order_id_1313,sku_193,warehouse_id_27,2020-12-06T11:31:21,medium,20
work_order_id_1314,sku_18,warehouse_id_13,2020-01-12T12:00:35,low,31
work_order_id_1315,sku_165,warehouse_id_46,2020-02-12T19:03:59,medium,29
work_order_id_1316,sku_10,warehouse_id_21,2020-06-13T06:17:08,low,25
work_order_id_1317,sku_140,warehouse_id_56,2020-04-12T14:03:25,critical,22
work_order_id_1318,sku_176,warehouse_id_50,2020-08-20T21:25:49,high,27
work_order_id_1319,sku_5,warehouse_id_8,2020-11-06T01:28:18,high,28
work_order_id_1320,sku_29,warehouse_id_64,2020-12-14T16:37:40,critical,27
work_order_id_1321,sku_54,warehouse_id_24,2020-09-05T00:21:52,high,33
work_order_id_1322,sku_141,warehouse_id_40,2020-06-16T16:28:44,high,21
work_order_id_1323,sku_50,warehouse_id_33,2020-12-07T11:41:25,high,26
work_order_id_1324,sku_87,warehouse_id_20,2020-07-20T11:31:18,medium,12
work_order_id_1325,sku_157,warehouse_id_77,2020-03-31T07:28:08,low,41
work_order_id_1326,sku_175,warehouse_id_59,2020-08-14T23:37:36,low,23
work_order_id_1327,sku_41,warehouse_id_70,2020-02-25T12:49:34,low,22
work_order_id_1328,sku_143,warehouse_id_8,2020-10-02T01:47:46,high,29
work_order_id_1329,sku_37,warehouse_id_16,2020-10-30T17:39:02,low,21
work_order_id_1330,sku_135,warehouse_id_33,2020-03-02T12:15:50,medium,31
work_order_id_1331,sku_150,warehouse_id_21,2020-10-20T23:22:27,critical,31
work_order_id_1332,sku_107,warehouse_id_63,2020-10-05T17:35:07,medium,25
work_order_id_1333,sku_100,warehouse_id_52,2020-03-31T09:31:54,critical,19
work_order_id_1334,sku_19,warehouse_id_19,2020-04-09T12:36:58,critical,28
work_order_id_1335,sku_51,warehouse_id_39,2020-12-04T20:59:30,low,30
work_order_id_1336,sku_1,warehouse_id_65,2020-04-05T19:18:01,low,22
work_order_id_1337,sku_31,warehouse_id_48,2020-01-06T11:28:11,low,38
work_order_id_1338,sku_145,warehouse_id_54,2020-08-31T09:37:37,critical,25
work_order_id_1339,sku_12,warehouse_id_29,2020-03-19T20:55:01,high,28
work_order_id_1340,sku_184,warehouse_id_70,2020-08-07T19:33:58,critical,10
work_order_id_1341,sku_163,warehouse_id_51,2020-10-30T17:42:34,medium,15
work_order_id_1342,sku_125,warehouse_id_38,2020-09-16T22:24:42,low,28
work_order_id_1343,sku_68,warehouse_id_23,2020-12-29T01:58:40,low,37
work_order_id_1344,sku_117,warehouse_id_44,2020-12-17T15:46:21,critical,27
work_order_id_1345,sku_176,warehouse_id_55,2020-07-12T23:40:04,critical,26
work_order_id_1346,sku_139,warehouse_id_9,2020-11-30T23:47:39,high,17
work_order_id_1347,sku_59,warehouse_id_47,2020-05-05T13:35:24,critical,30
work_order_id_1348,sku_10,warehouse_id_59,2020-02-04T03:31:21,medium,29
work_order_id_1349,sku_71,warehouse_id_56,2020-03-17T23:47:16,low,9
work_order_id_1350,sku_67,warehouse_id_70,2020-07-14T18:45:51,high,25
work_order_id_1351,sku_185,warehouse_id_52,2020-04-20T07:34:48,critical,27
work_order_id_1352,sku_156,warehouse_id_28,2020-11-03T02:05:06,medium,24
work_order_id_1353,sku_85,warehouse_id_79,2020-02-11T00:11:13,low,28
work_order_id_1354,sku_102,warehouse_id_71,2020-02-06T09:16:02,low,17
work_order_id_1355,sku_196,warehouse_id_73,2020-11-26T02:58:58,low,31
work_order_id_1356,sku_167,warehouse_id_71,2020-01-31T14:22:57,medium,21
work_order_id_1357,sku_30,warehouse_id_56,2020-08-23T07:54:14,critical,32
work_order_id_1358,sku_74,warehouse_id_73,2020-07-16T20:11:13,low,22
work_order_id_1359,sku_101,warehouse_id_33,2020-06-27T07:57:19,medium,25
work_order_id_1360,sku_140,warehouse_id_75,2020-01-06T00:24:49,low,22
work_order_id_1361,sku_59,warehouse_id_42,2020-01-26T05:45:21,low,23
work_order_id_1362,sku_113,warehouse_id_18,2020-12-27T01:48:50,low,29
work_order_id_1363,sku_158,warehouse_id_54,2020-10-29T10:31:54,medium,23
work_order_id_1364,sku_82,warehouse_id_71,2020-01-09T21:31:01,medium,30
work_order_id_1365,sku_4,warehouse_id_51,2020-05-31T00:57:45,low,27
work_order_id_1366,sku_172,warehouse_id_16,2020-07-09T02:18:02,high,22
work_order_id_1367,sku_193,warehouse_id_33,2020-05-10T06:29:56,low,28
work_order_id_1368,sku_111,warehouse_id_65,2020-08-20T18:51:46,medium,25
work_order_id_1369,sku_134,warehouse_id_74,2020-03-08T14:19:55,medium,35
work_order_id_1370,sku_125,warehouse_id_3,2020-08-30T13:33:07,high,26
work_order_id_1371,sku_191,warehouse_id_35,2020-07-08T21:43:21,critical,21
work_order_id_1372,sku_58,warehouse_id_16,2020-07-04T16:59:48,critical,28
work_order_id_1373,sku_21,warehouse_id_25,2020-06-02T13:02:52,low,25
work_order_id_1374,sku_58,warehouse_id_70,2020-04-01T20:36:31,critical,29
work_order_id_1375,sku_14,warehouse_id_61,2020-06-22T06:31:23,low,37
work_order_id_1376,sku_102,warehouse_id_62,2020-06-06T07:13:41,low,29
work_order_id_1377,sku_55,warehouse_id_51,2020-12-17T11:07:59,low,18
work_order_id_1378,sku_131,warehouse_id_80,2020-03-11T03:57:21,medium,22
work_order_id_1379,sku_128,warehouse_id_13,2020-07-21T08:20:21,low,32
work_order_id_1380,sku_105,warehouse_id_16,2020-04-02T16:35:42,high,21
work_order_id_1381,sku_44,warehouse_id_1,2020-11-26T21:02:22,high,22
work_order_id_1382,sku_11,warehouse_id_52,2020-09-01T09:45:49,critical,14
work_order_id_1383,sku_13,warehouse_id_30,2020-01-21T04:57:08,medium,29
work_order_id_1384,sku_47,warehouse_id_17,2020-02-16T22:08:51,high,32
work_order_id_1385,sku_169,warehouse_id_36,2020-04-17T04:36:32,critical,22
work_order_id_1386,sku_59,warehouse_id_57,2020-04-20T17:44:51,low,25
work_order_id_1387,sku_81,warehouse_id_76,2020-09-17T09:03:10,low,35
work_order_id_1388,sku_36,warehouse_id_38,2020-04-05T17:18:34,high,29
work_order_id_1389,sku_95,warehouse_id_20,2020-08-11T17:46:09,high,30
work_order_id_1390,sku_89,warehouse_id_11,2020-07-08T16:15:30,medium,28
work_order_id_1391,sku_190,warehouse_id_67,2020-04-13T03:43:15,critical,25
work_order_id_1392,sku_101,warehouse_id_33,2020-01-02T15:53:10,critical,33
work_order_id_1393,sku_125,warehouse_id_12,2020-06-24T22:05:12,medium,26
work_order_id_1394,sku_132,warehouse_id_76,2020-07-05T09:47:50,critical,28
work_order_id_1395,sku_146,warehouse_id_22,2020-03-23T09:39:11,medium,15
work_order_id_1396,sku_45,warehouse_id_16,2020-06-06T09:39:04,medium,19
work_order_id_1397,sku_43,warehouse_id_44,2020-01-23T11:37:18,low,36
work_order_id_1398,sku_88,warehouse_id_52,2020-07-16T22:34:11,medium,26
work_order_id_1399,sku_2,warehouse_id_75,2020-08-11T11:12:23,low,17
work_order_id_1400,sku_132,warehouse_id_48,2020-01-21T19:13:11,low,21
work_order_id_1401,sku_4,warehouse_id_17,2020-11-20T09:41:00,high,28
