level_id,warehouse_id,sku,on_hand,reorder_point,last_count_ts
3008,warehouse_id_59,sku_159,140,68,2020-05-19T17:31:28
3009,warehouse_id_10,sku_26,111,87,2020-12-26T01:10:16
3010,warehouse_id_80,sku_163,113,78,2020-09-22T00:55:54
3011,warehouse_id_12,sku_11,158,53,2020-05-31T00:52:55
3012,warehouse_id_11,sku_25,152,104,2020-01-08T10:38:03
3013,warehouse_id_51,sku_113,126,88,2020-09-26T07:34:30
3014,warehouse_id_45,sku_106,106,69,2020-11-25T05:19:31
3015,warehouse_id_79,sku_188,109,84,2020-11-30T12:05:13
3016,warehouse_id_69,sku_160,80,89,2020-10-27T08:47:07
3017,warehouse_id_5,sku_28,137,76,2020-11-27T07:10:09
3018,warehouse_id_57,sku_61,96,70,2020-10-19T11:19:56
3019,warehouse_id_51,sku_132,146,80,2020-11-03T12:52:22
3020,warehouse_id_64,sku_143,118,53,2020-06-20T05:51:17
3021,warehouse_id_47,sku_138,86,42,2020-03-13T02:00:18
3022,warehouse_id_11,sku_142,105,86,2020-03-14T15:17:30
3023,warehouse_id_46,sku_190,165,64,2020-07-06T17:23:14
3024,warehouse_id_72,sku_65,151,61,2020-03-30T18:56:12
3025,warehouse_id_57,sku_39,98,63,2020-07-08T16:58:24
3026,warehouse_id_34,sku_80,118,85,2020-11-10T08:35:35
3027,warehouse_id_73,sku_116,109,68,2020-05-17T07:39:33
3028,warehouse_id_76,sku_23,91,74,2020-07-03T23:00:38
3029,warehouse_id_52,sku_141,124,101,2020-04-14T08:03:09
3030,warehouse_id_68,sku_173,86,115,2020-06-06T13:06:04
3031,warehouse_id_3,sku_157,135,76,2020-05-06T02:58:06
3032,warehouse_id_44,sku_128,165,88,2020-03-10T01:34:51
3033,warehouse_id_23,sku_179,152,87,2020-07-06T22:38:24
3034,warehouse_id_1,sku_24,113,47,2020-07-28T23:06:34
3035,warehouse_id_76,sku_50,162,94,2020-09-13T19:13:03
3036,warehouse_id_23,sku_11,135,57,2020-12-17T13:49:23
3037,warehouse_id_49,sku_80,167,45,2020-08-31T16:44:29
3038,warehouse_id_53,sku_63,135,61,2020-01-09T17:39:26
3039,warehouse_id_40,sku_175,166,97,2020-02-05T00:54:50
3040,warehouse_id_32,sku_159,111,83,2020-09-13T21:41:16
3041,warehouse_id_35,sku_49,101,70,2020-08-19T09:14:56
3042,warehouse_id_51,sku_51,77,84,2020-08-14T09:56:52
3043,warehouse_id_23,sku_29,139,83,2020-05-24T18:27:17
3044,warehouse_id_4,sku_109,119,92,2020-08-03T11:49:02
3045,warehouse_id_41,sku_50,180,97,2020-10-07T22:19:05
3046,warehouse_id_34,sku_138,110,92,2020-10-01T12:42:29
3047,warehouse_id_60,sku_184,139,74,2020-06-23T05:55:46
3048,warehouse_id_48,sku_143,117,104,2020-09-05T02:07:25
3049,warehouse_id_21,sku_23,121,80,2020-06-16T00:31:58
3050,warehouse_id_39,sku_87,62,76,2020-09-03T22:47:38
3051,warehouse_id_52,sku_144,126,87,2020-01-07T13:52:17
3052,warehouse_id_3,sku_130,161,79,2020-01-12T10:05:20
3053,warehouse_id_23,sku_190,108,69,2020-03-04T02:45:39
3054,warehouse_id_6,sku_46,131,65,2020-10-02T22:33:33
3055,warehouse_id_76,sku_75,101,70,2020-01-29T16:51:17
3056,warehouse_id_36,sku_61,175,72,2020-02-14T04:17:00
3057,warehouse_id_73,sku_141,90,81,2020-10-05T21:06:01
3058,warehouse_id_9,sku_173,121,58,2020-02-05T07:59:19
3059,warehouse_id_70,sku_161,90,107,2020-08-21T18:39:59
3060,warehouse_id_45,sku_58,138,96,2020-05-16T03:38:19
3061,warehouse_id_64,sku_35,150,99,2020-03-29T07:27:52
3062,warehouse_id_71,sku_69,189,57,2020-04-15T19:00:18
3063,warehouse_id_48,sku_173,123,100,2020-09-01T17:05:50
3064,warehouse_id_33,sku_18,67,84,2020-02-18T10:30:25
3065,warehouse_id_49,sku_45,133,62,2020-12-07T17:04:00
3066,warehouse_id_50,sku_30,128,61,2020-08-07T06:11:50
3067,warehouse_id_27,sku_170,126,59,2020-03-10T22:02:54
3068,warehouse_id_55,sku_139,106,64,2020-05-20T02:01:14
3069,warehouse_id_52,sku_87,106,84,2020-11-07T22:11:30
3070,warehouse_id_60,sku_58,98,85,2020-10-19T19:55:47
3071,warehouse_id_50,sku_48,36,101,2020-09-27T07:40:56
3072,warehouse_id_9,sku_114,105,90,2020-12-25T21:50:36
3073,warehouse_id_11,sku_45,156,86,2020-12-09T06:29:19
3074,warehouse_id_9,sku_194,162,91,2020-04-05T16:29:29
3075,warehouse_id_6,sku_75,125,88,2020-10-06T17:36:02
3076,warehouse_id_7,sku_68,116,89,2020-09-23T07:20:20
3077,warehouse_id_29,sku_9,68,98,2020-10-09T05:26:53
3078,warehouse_id_77,sku_40,164,49,2020-08-27T16:10:54
3079,warehouse_id_79,sku_101,153,72,2020-09-02T21:32:08
3080,warehouse_id_65,sku_142,129,77,2020-07-13T19:04:12
3081,warehouse_id_7,sku_100,76,94,2020-05-07T15:43:34
3082,warehouse_id_40,sku_169,68,69,2020-05-21T15:23:29
3083,warehouse_id_31,sku_29,135,103,2020-06-25T03:29:48
3084,warehouse_id_25,sku_16,182,69,2020-05-16T15:40:05
3085,warehouse_id_47,sku_56,106,75,2020-08-24T08:48:37
3086,warehouse_id_68,sku_198,103,96,2020-01-15T05:57:23
3087,warehouse_id_50,sku_92,128,108,2020-01-12T05:45:44
3088,warehouse_id_3,sku_178,108,85,2020-02-03T09:12:30
3089,warehouse_id_42,sku_163,103,92,2020-01-12T00:40:42
3090,warehouse_id_61,sku_174,136,59,2020-12-09T03:19:26
3091,warehouse_id_45,sku_33,144,85,2020-06-16T13:45:40
3092,warehouse_id_11,sku_165,121,56,2020-07-23T11:52:18
3093,warehouse_id_65,sku_117,129,64,2020-09-23T12:14:39
3094,warehouse_id_78,sku_78,110,78,2020-02-20T03:10:47
3095,warehouse_id_38,sku_52,129,85,2020-12-09T06:05:14
3096,warehouse_id_79,sku_109,100,78,2020-04-28T09:02:31
3097,warehouse_id_2,sku_137,148,72,2020-02-18T10:31:28
3098,warehouse_id_27,sku_11,114,54,2020-11-05T00:51:08
3099,warehouse_id_61,sku_15,99,78,2020-10-04T16:07:22
3100,warehouse_id_37,sku_37,94,86,2020-12-14T12:54:17
3101,warehouse_id_64,sku_157,152,107,2020-03-17T12:58:09
3102,warehouse_id_26,sku_159,86,39,2020-08-31T15:31:34
3103,warehouse_id_51,sku_134,125,90,2020-11-07T13:18:19
3104,warehouse_id_31,sku_12,119,78,2020-12-06T12:23:00
3105,warehouse_id_54,sku_127,165,64,2020-08-31T22:08:17
3106,warehouse_id_2,sku_57,146,111,2020-12-13T05:52:49
3107,warehouse_id_20,sku_196,144,76,2020-07-05T02:34:12
3108,warehouse_id_79,sku_176,189,87,2020-01-03T16:49:19
3109,warehouse_id_49,sku_140,137,76,2020-11-01T13:43:35
3110,warehouse_id_15,sku_194,51,56,2020-05-09T02:28:39
3111,warehouse_id_7,sku_160,135,70,2020-11-12T03:49:48
3112,warehouse_id_60,sku_142,119,88,2020-04-20T13:04:16
3113,warehouse_id_55,sku_77,106,53,2020-03-30T06:24:56
3114,warehouse_id_18,sku_27,173,82,2020-12-28T09:50:25
3115,warehouse_id_64,sku_193,174,84,2020-11-12T23:59:58
3116,warehouse_id_26,sku_190,85,99,2020-07-01T14:55:12
3117,warehouse_id_76,sku_167,79,44,2020-01-14T13:23:02
3118,warehouse_id_50,sku_101,115,63,2020-03-03T13:36:54
3119,warehouse_id_46,sku_150,132,90,2020-02-14T01:03:51
3120,warehouse_id_50,sku_38,141,75,2020-01-23T00:16:42
3121,warehouse_id_61,sku_141,151,75,2020-01-22T23:33:03
3122,warehouse_id_18,sku_48,157,62,2020-01-06T07:23:49
3123,warehouse_id_71,sku_79,111,51,2020-11-14T12:03:15
3124,warehouse_id_79,sku_130,104,74,2020-08-13T14:11:52
3125,warehouse_id_55,sku_54,122,92,2020-08-30T18:11:18
3126,warehouse_id_19,sku_135,123,91,2020-09-22T10:02:51
3127,warehouse_id_36,sku_166,149,96,2020-05-04T10:50:46
3128,warehouse_id_62,sku_182,151,69,2020-08-24T03:21:10
3129,warehouse_id_67,sku_129,113,86,2020-08-31T19:58:22
3130,warehouse_id_74,sku_161,115,52,2020-06-05T11:35:06
3131,warehouse_id_33,sku_86,120,93,2020-01-24T13:58:48
3132,warehouse_id_63,sku_29,138,91,2020-04-18T02:59:22
3133,warehouse_id_24,sku_177,66,80,2020-07-05T05:44:57
3134,warehouse_id_10,sku_96,143,73,2020-12-16T02:25:45
3135,warehouse_id_49,sku_18,98,89,2020-01-29T18:33:08
3136,warehouse_id_78,sku_131,157,86,2020-10-02T16:10:40
3137,warehouse_id_58,sku_12,66,64,2020-07-22T01:57:12
3138,warehouse_id_74,sku_172,137,94,2020-11-16T06:04:31
3139,warehouse_id_6,sku_45,137,48,2020-12-09T02:30:05
3140,warehouse_id_23,sku_158,111,85,2020-11-23T12:18:53
3141,warehouse_id_5,sku_48,89,87,2020-03-02T11:06:40
3142,warehouse_id_65,sku_141,113,83,2020-05-30T20:59:52
3143,warehouse_id_52,sku_20,114,67,2020-03-22T15:58:10
3144,warehouse_id_17,sku_135,140,90,2020-01-04T03:05:00
3145,warehouse_id_2,sku_159,86,77,2020-08-23T14:42:18
3146,warehouse_id_2,sku_15,87,76,2020-08-06T02:27:09
3147,warehouse_id_57,sku_111,138,87,2020-07-03T17:21:56
3148,warehouse_id_65,sku_98,83,85,2020-05-06T15:35:06
3149,warehouse_id_19,sku_105,144,47,2020-09-13T22:10:06
3150,warehouse_id_59,sku_195,158,74,2020-06-24T12:36:53
3151,warehouse_id_3,sku_57,91,76,2020-04-27T05:34:03
3152,warehouse_id_74,sku_133,81,68,2020-03-29T01:18:27
3153,warehouse_id_9,sku_27,152,84,2020-08-19T06:11:11
3154,warehouse_id_23,sku_170,79,90,2020-05-02T23:48:10
3155,warehouse_id_3,sku_18,115,106,2020-11-19T19:34:02
3156,warehouse_id_40,sku_167,83,82,2020-11-26T13:56:38
3157,warehouse_id_39,sku_23,119,83,2020-05-02T11:46:03
3158,warehouse_id_50,sku_164,57,62,2020-06-17T22:07:44
3159,warehouse_id_63,sku_138,126,83,2020-03-05T22:37:39
3160,warehouse_id_14,sku_163,140,72,2020-09-03T08:53:05
3161,warehouse_id_58,sku_25,138,60,2020-04-17T07:06:43
3162,warehouse_id_77,sku_176,133,81,2020-12-19T18:39:07
3163,warehouse_id_44,sku_26,121,79,2020-06-26T00:36:36
3164,warehouse_id_31,sku_128,129,84,2020-02-02T04:01:11
3165,warehouse_id_4,sku_36,98,65,2020-02-05T05:48:02
3166,warehouse_id_61,sku_123,92,74,2020-05-26T04:49:55
3167,warehouse_id_78,sku_119,149,75,2020-01-03T04:23:10
3168,warehouse_id_16,sku_187,85,91,2020-08-04T15:35:09
3169,warehouse_id_71,sku_106,103,66,2020-06-11T10:03:26
3170,warehouse_id_42,sku_21,111,50,2020-10-08T19:25:11
3171,warehouse_id_50,sku_73,108,91,2020-10-08T15:06:41
3172,warehouse_id_37,sku_29,78,73,2020-09-27T05:03:41
3173,warehouse_id_11,sku_127,141,48,2020-12-06T03:19:55
3174,warehouse_id_26,sku_74,142,69,2020-07-18T13:11:21
3175,warehouse_id_36,sku_123,81,65,2020-02-13T22:28:51
3176,warehouse_id_72,sku_57,83,74,2020-12-25T08:26:09
3177,warehouse_id_67,sku_53,62,107,2020-09-30T10:48:07
3178,warehouse_id_6,sku_150,113,103,2020-09-17T06:05:01
3179,warehouse_id_30,sku_80,103,87,2020-02-11T00:54:28
3180,warehouse_id_33,sku_119,124,83,2020-04-19T11:05:09
3181,warehouse_id_6,sku_62,164,45,2020-05-17T10:13:34
3182,warehouse_id_31,sku_14,143,88,2020-03-02T05:26:06
3183,warehouse_id_68,sku_135,122,49,2020-10-04T05:55:49
3184,warehouse_id_35,sku_49,92,75,2020-06-04T05:01:25
3185,warehouse_id_60,sku_169,149,41,2020-03-02T02:51:56
3186,warehouse_id_63,sku_193,146,112,2020-05-03T05:00:44
3187,warehouse_id_5,sku_151,152,89,2020-01-20T09:18:27
3188,warehouse_id_31,sku_72,61,67,2020-12-09T13:08:27
3189,warehouse_id_23,sku_187,150,67,2020-11-20T12:08:26
3190,warehouse_id_34,sku_85,176,54,2020-06-29T01:01:03
3191,warehouse_id_54,sku_120,159,82,2020-06-26T04:43:37
3192,warehouse_id_24,sku_46,75,110,2020-01-02T04:31:27
3193,warehouse_id_39,sku_191,115,92,2020-04-14T15:42:15
3194,warehouse_id_67,sku_187,132,94,2020-08-22T08:29:42
3195,warehouse_id_14,sku_115,128,33,2020-05-27T08:20:04
3196,warehouse_id_47,sku_69,85,60,2020-02-04T11:41:43
3197,warehouse_id_64,sku_47,121,91,2020-12-14T06:38:46
3198,warehouse_id_35,sku_150,100,74,2020-11-17T10:00:28
3199,warehouse_id_32,sku_38,81,98,2020-05-26T01:31:40
3200,warehouse_id_13,sku_169,96,85,2020-04-24T10:55:55
3201,warehouse_id_47,sku_104,136,84,2020-07-23T08:26:44
3202,warehouse_id_11,sku_65,112,75,2020-06-16T01:14:11
3203,warehouse_id_33,sku_199,146,74,2020-01-13T20:10:02
3204,warehouse_id_55,sku_58,169,89,2020-03-23T16:03:08
3205,warehouse_id_27,sku_194,151,86,2020-09-20T16:12:42
3206,warehouse_id_29,sku_12,140,78,2020-11-26T21:11:16
3207,warehouse_id_25,sku_100,102,93,2020-07-19T03:56:12
3208,warehouse_id_56,sku_93,166,88,2020-08-20T00:35:20
3209,warehouse_id_23,sku_93,128,76,2020-05-31T13:24:43
3210,warehouse_id_2,sku_162,170,73,2020-10-09T21:10:39
3211,warehouse_id_72,sku_182,131,75,2020-11-02T19:12:36
3212,warehouse_id_65,sku_42,137,94,2020-01-09T23:10:43
3213,warehouse_id_49,sku_125,112,65,2020-07-18T10:34:31
3214,warehouse_id_75,sku_108,132,72,2020-04-18T05:47:12
3215,warehouse_id_76,sku_90,100,77,2020-07-24T04:50:05
3216,warehouse_id_63,sku_51,65,91,2020-10-21T23:22:42
3217,warehouse_id_7,sku_88,122,73,2020-05-12T10:28:46
3218,warehouse_id_44,sku_47,121,75,2020-05-20T05:05:22
3219,warehouse_id_4,sku_86,144,95,2020-11-18T01:42:12
3220,warehouse_id_48,sku_76,138,86,2020-05-31T03:31:03
3221,warehouse_id_43,sku_170,119,97,2020-09-24T00:57:35
3222,warehouse_id_73,sku_96,122,96,2020-11-28T11:03:48
3223,warehouse_id_41,sku_142,117,56,2020-08-06T21:32:22
3224,warehouse_id_46,sku_9,136,67,2020-07-22T11:24:46
3225,warehouse_id_26,sku_30,123,96,2020-05-24T12:19:52
3226,warehouse_id_69,sku_1,93,80,2020-12-15T02:10:33
3227,warehouse_id_36,sku_110,57,74,2020-07-09T19:55:04
3228,warehouse_id_37,sku_105,132,80,2020-08-21T18:58:28
3229,warehouse_id_32,sku_23,164,83,2020-08-13T15:50:28
3230,warehouse_id_74,sku_122,163,69,2020-04-06T11:56:20
3231,warehouse_id_31,sku_137,134,61,2020-04-29T18:29:37
3232,warehouse_id_12,sku_121,127,96,2020-04-30T12:26:08
3233,warehouse_id_64,sku_71,149,92,2020-03-07T15:01:46
3234,warehouse_id_15,sku_120,146,57,2020-08-29T17:03:46
3235,warehouse_id_42,sku_50,78,84,2020-09-14T07:06:12
3236,warehouse_id_40,sku_8,137,68,2020-02-02T06:11:53
3237,warehouse_id_63,sku_122,144,97,2020-03-22T20:54:03
3238,warehouse_id_40,sku_164,141,105,2020-07-24T11:35:11
3239,warehouse_id_66,sku_78,126,67,2020-06-11T10:05:26
3240,warehouse_id_33,sku_82,180,82,2020-05-18T18:12:19
3241,warehouse_id_29,sku_124,135,98,2020-09-29T21:08:26
3242,warehouse_id_31,sku_115,93,70,2020-08-29T22:16:09
3243,warehouse_id_36,sku_75,75,60,2020-07-26T13:22:52
3244,warehouse_id_13,sku_119,80,41,2020-04-06T23:30:22
3245,warehouse_id_27,sku_138,92,86,2020-11-20T15:19:34
3246,warehouse_id_75,sku_155,142,69,2020-09-26T13:11:08
3247,warehouse_id_38,sku_87,163,72,2020-04-27T21:41:11
3248,warehouse_id_35,sku_81,169,71,2020-11-18T22:58:34
3249,warehouse_id_10,sku_55,49,82,2020-05-16T11:48:02
3250,warehouse_id_27,sku_136,170,78,2020-11-07T01:31:11
3251,warehouse_id_67,sku_8,102,72,2020-04-08T23:43:17
3252,warehouse_id_8,sku_169,92,77,2020-02-08T18:05:14
3253,warehouse_id_46,sku_26,160,102,2020-01-13T21:06:09
3254,warehouse_id_35,sku_81,188,65,2020-04-16T22:09:52
3255,warehouse_id_52,sku_132,131,71,2020-04-19T21:00:26
3256,warehouse_id_51,sku_43,120,76,2020-05-15T06:27:11
3257,warehouse_id_29,sku_115,131,69,2020-06-24T16:13:42
3258,warehouse_id_28,sku_18,127,98,2020-11-10T21:58:39
3259,warehouse_id_58,sku_154,133,95,2020-01-21T22:41:00
3260,warehouse_id_38,sku_177,109,53,2020-02-23T20:03:34
3261,warehouse_id_26,sku_100,67,70,2020-11-23T18:43:09
3262,warehouse_id_41,sku_149,105,77,2020-12-09T13:21:24
3263,warehouse_id_64,sku_95,145,87,2020-01-03T00:39:54
3264,warehouse_id_6,sku_91,145,66,2020-04-08T08:17:24
3265,warehouse_id_19,sku_50,142,68,2020-12-01T19:38:33
3266,warehouse_id_18,sku_73,75,85,2020-01-30T15:05:05
3267,warehouse_id_11,sku_147,110,93,2020-09-27T09:25:50
3268,warehouse_id_59,sku_63,73,76,2020-09-04T05:36:38
3269,warehouse_id_58,sku_126,66,59,2020-10-04T19:46:17
3270,warehouse_id_79,sku_13,153,75,2020-09-09T23:58:06
3271,warehouse_id_38,sku_111,115,66,2020-06-28T18:02:11
3272,warehouse_id_77,sku_87,110,62,2020-02-03T20:25:52
3273,warehouse_id_4,sku_57,135,73,2020-05-30T12:21:26
3274,warehouse_id_70,sku_123,100,68,2020-05-22T14:02:14
3275,warehouse_id_9,sku_135,124,82,2020-01-05T04:27:40
3276,warehouse_id_4,sku_159,119,99,2020-07-19T19:06:20
3277,warehouse_id_44,sku_63,71,77,2020-06-10T12:50:13
3278,warehouse_id_73,sku_158,138,90,2020-08-15T08:13:45
3279,warehouse_id_64,sku_78,119,91,2020-06-10T20:04:37
3280,warehouse_id_20,sku_50,110,59,2020-07-16T00:17:53
3281,warehouse_id_63,sku_158,143,85,2020-05-05T21:29:18
3282,warehouse_id_19,sku_152,117,56,2020-06-22T02:55:21
3283,warehouse_id_42,sku_1,144,68,2020-03-19T17:05:45
3284,warehouse_id_27,sku_52,128,88,2020-04-09T01:13:31
3285,warehouse_id_39,sku_77,71,79,2020-01-23T12:27:51
3286,warehouse_id_8,sku_165,114,78,2020-12-08T06:57:38
3287,warehouse_id_34,sku_161,125,79,2020-04-02T08:30:30
3288,warehouse_id_45,sku_7,153,61,2020-10-02T01:14:44
3289,warehouse_id_42,sku_189,138,73,2020-12-20T08:06:20
3290,warehouse_id_57,sku_50,121,87,2020-11-24T19:50:14
3291,warehouse_id_58,sku_51,90,74,2020-06-28T17:17:20
3292,warehouse_id_34,sku_47,148,87,2020-01-19T09:17:59
3293,warehouse_id_15,sku_58,118,57,2020-08-26T15:04:40
3294,warehouse_id_32,sku_174,79,63,2020-12-23T20:26:54
3295,warehouse_id_68,sku_157,157,63,2020-09-17T06:12:07
3296,warehouse_id_79,sku_124,131,88,2020-07-26T02:33:20
3297,warehouse_id_39,sku_37,74,53,2020-03-10T16:25:24
3298,warehouse_id_7,sku_137,105,91,2020-02-18T04:54:32
3299,warehouse_id_8,sku_78,147,83,2020-07-11T15:44:13
3300,warehouse_id_73,sku_84,137,85,2020-10-23T09:47:48
3301,warehouse_id_64,sku_198,162,81,2020-02-12T11:57:10
3302,warehouse_id_29,sku_115,145,79,2020-06-22T02:50:46
3303,warehouse_id_63,sku_45,102,64,2020-07-28T10:55:29
3304,warehouse_id_65,sku_28,100,76,2020-12-01T16:36:59
3305,warehouse_id_66,sku_5,95,73,2020-11-07T03:49:49
3306,warehouse_id_16,sku_17,127,98,2020-09-20T08:43:47
3307,warehouse_id_47,sku_72,95,67,2020-02-19T19:14:55
3308,warehouse_id_12,sku_119,114,90,2020-02-21T14:31:11
3309,warehouse_id_19,sku_175,102,101,2020-07-21T00:27:23
3310,warehouse_id_35,sku_182,119,69,2020-01-15T11:02:02
3311,warehouse_id_38,sku_30,173,81,2020-06-05T05:17:09
3312,warehouse_id_74,sku_56,123,85,2020-08-05T09:32:03
3313,warehouse_id_56,sku_26,116,74,2020-10-10T22:19:55
3314,warehouse_id_27,sku_12,156,90,2020-03-06T10:40:07
3315,warehouse_id_14,sku_4,92,67,2020-01-04T04:10:52
3316,warehouse_id_60,sku_150,151,61,2020-03-23T15:29:03
3317,warehouse_id_51,sku_23,91,92,2020-12-01T02:21:22
3318,warehouse_id_31,sku_189,79,79,2020-09-02T21:44:37
3319,warehouse_id_24,sku_173,129,79,2020-10-07T08:15:07
3320,warehouse_id_60,sku_130,109,99,2020-09-07T15:43:14
3321,warehouse_id_25,sku_49,106,70,2020-08-03T00:00:30
3322,warehouse_id_70,sku_87,89,65,2020-07-16T18:17:38
3323,warehouse_id_52,sku_154,141,80,2020-12-13T02:10:32
3324,warehouse_id_23,sku_81,142,66,2020-11-12T14:00:44
3325,warehouse_id_51,sku_175,93,82,2020-09-13T23:09:03
3326,warehouse_id_51,sku_126,46,87,2020-01-21T09:40:45
3327,warehouse_id_12,sku_37,121,81,2020-01-21T22:59:15
3328,warehouse_id_58,sku_143,128,67,2020-05-17T05:25:05
3329,warehouse_id_30,sku_147,121,58,2020-10-23T09:24:45
3330,warehouse_id_53,sku_62,164,56,2020-04-08T00:29:27
3331,warehouse_id_26,sku_194,100,67,2020-02-08T20:14:17
3332,warehouse_id_1,sku_28,137,101,2020-09-22T08:16:04
3333,warehouse_id_72,sku_108,135,91,2020-03-27T08:03:55
3334,warehouse_id_41,sku_184,67,47,2020-02-24T01:06:24
3335,warehouse_id_72,sku_130,151,78,2020-04-07T06:49:06
3336,warehouse_id_74,sku_197,137,68,2020-03-09T06:06:38
3337,warehouse_id_42,sku_76,88,71,2020-06-10T08:40:30
3338,warehouse_id_43,sku_101,135,77,2020-02-19T09:50:31
3339,warehouse_id_77,sku_102,73,41,2020-07-21T12:12:33
3340,warehouse_id_33,sku_100,134,53,2020-12-19T02:00:04
3341,warehouse_id_39,sku_163,111,73,2020-07-30T11:57:53
3342,warehouse_id_22,sku_48,121,73,2020-04-12T06:40:19
3343,warehouse_id_70,sku_155,134,57,2020-12-11T18:37:26
3344,warehouse_id_47,sku_36,150,70,2020-10-28T14:40:10
3345,warehouse_id_77,sku_16,73,74,2020-04-14T22:55:27
3346,warehouse_id_8,sku_88,125,57,2020-12-15T19:08:42
3347,warehouse_id_38,sku_4,93,73,2020-05-30T03:27:20
3348,warehouse_id_5,sku_160,145,83,2020-01-03T02:25:54
3349,warehouse_id_39,sku_172,81,66,2020-03-06T16:27:59
3350,warehouse_id_73,sku_84,140,80,2020-03-28T17:36:28
3351,warehouse_id_50,sku_149,142,99,2020-09-17T07:19:01
3352,warehouse_id_37,sku_194,116,90,2020-09-15T01:10:17
3353,warehouse_id_39,sku_136,110,118,2020-06-26T10:56:57
3354,warehouse_id_30,sku_175,161,65,2020-08-23T04:02:44
3355,warehouse_id_21,sku_186,153,95,2020-08-09T15:47:40
3356,warehouse_id_74,sku_95,82,76,2020-07-02T11:52:41
3357,warehouse_id_67,sku_96,131,81,2020-12-04T21:13:24
3358,warehouse_id_49,sku_99,105,75,2020-04-25T04:23:39
3359,warehouse_id_20,sku_125,155,63,2020-06-01T10:20:54
3360,warehouse_id_67,sku_167,105,68,2020-07-20T01:47:04
3361,warehouse_id_25,sku_126,117,82,2020-01-16T10:04:49
3362,warehouse_id_14,sku_158,117,107,2020-02-19T09:34:42
3363,warehouse_id_79,sku_75,132,90,2020-07-05T16:45:47
3364,warehouse_id_41,sku_67,119,45,2020-10-28T16:38:38
3365,warehouse_id_21,sku_90,153,85,2020-06-16T13:34:11
3366,warehouse_id_69,sku_136,68,116,2020-01-31T19:28:09
3367,warehouse_id_32,sku_173,83,72,2020-10-11T00:55:18
3368,warehouse_id_55,sku_115,123,78,2020-06-20T12:13:33
3369,warehouse_id_14,sku_124,171,94,2020-09-13T07:52:22
3370,warehouse_id_9,sku_15,119,83,2020-08-03T15:47:44
3371,warehouse_id_6,sku_12,176,67,2020-11-30T07:48:15
3372,warehouse_id_65,sku_199,89,68,2020-09-26T03:38:44
3373,warehouse_id_39,sku_135,139,83,2020-02-18T11:21:05
3374,warehouse_id_11,sku_101,119,72,2020-03-27T20:59:05
3375,warehouse_id_41,sku_93,68,74,2020-11-23T19:22:35
3376,warehouse_id_5,sku_102,143,76,2020-02-05T05:18:54
3377,warehouse_id_70,sku_72,106,79,2020-07-04T10:16:27
3378,warehouse_id_6,sku_124,88,73,2020-02-25T17:25:03
3379,warehouse_id_53,sku_8,96,88,2020-08-05T03:18:58
3380,warehouse_id_7,sku_178,115,54,2020-04-27T15:12:31
3381,warehouse_id_56,sku_196,84,58,2020-02-19T04:57:42
3382,warehouse_id_37,sku_36,121,59,2020-02-02T09:03:31
3383,warehouse_id_51,sku_126,108,39,2020-05-23T07:54:09
3384,warehouse_id_21,sku_119,131,77,2020-09-16T14:49:03
3385,warehouse_id_24,sku_185,106,96,2020-11-07T11:59:36
3386,warehouse_id_55,sku_95,57,92,2020-10-22T22:27:16
3387,warehouse_id_29,sku_85,93,72,2020-02-23T12:34:06
3388,warehouse_id_71,sku_51,86,87,2020-02-16T20:30:42
3389,warehouse_id_48,sku_94,143,75,2020-08-31T14:03:08
3390,warehouse_id_30,sku_171,170,67,2020-06-25T09:39:06
3391,warehouse_id_25,sku_9,139,82,2020-11-27T03:48:39
3392,warehouse_id_21,sku_128,118,65,2020-04-24T09:27:14
3393,warehouse_id_5,sku_114,99,108,2020-08-29T11:53:40
3394,warehouse_id_20,sku_137,147,101,2020-01-11T19:27:09
3395,warehouse_id_27,sku_178,123,91,2020-03-07T22:09:22
3396,warehouse_id_11,sku_148,130,64,2020-01-01T01:39:33
3397,warehouse_id_73,sku_14,119,98,2020-09-12T03:48:37
3398,warehouse_id_61,sku_186,150,66,2020-07-22T12:50:10
3399,warehouse_id_36,sku_132,139,69,2020-08-07T21:40:33
3400,warehouse_id_12,sku_120,136,56,2020-07-25T03:25:45
3401,warehouse_id_55,sku_144,161,60,2020-12-29T23:50:50
3402,warehouse_id_35,sku_163,46,89,2020-07-22T02:32:51
3403,warehouse_id_15,sku_93,52,61,2020-07-15T23:03:58
3404,warehouse_id_32,sku_62,114,63,2020-03-18T09:47:26
3405,warehouse_id_4,sku_50,110,83,2020-11-04T10:42:51
3406,warehouse_id_56,sku_4,110,86,2020-02-27T20:18:40
3407,warehouse_id_9,sku_50,110,101,2020-12-06T20:19:12
3408,warehouse_id_29,sku_97,125,57,2020-05-29T12:25:24
3409,warehouse_id_39,sku_98,123,74,2020-08-06T01:22:37
3410,warehouse_id_16,sku_141,101,81,2020-06-15T06:37:18
3411,warehouse_id_7,sku_47,90,71,2020-10-25T02:33:27
3412,warehouse_id_6,sku_110,137,99,2020-04-25T03:18:11
3413,warehouse_id_3,sku_5,129,57,2020-02-23T01:10:28
3414,warehouse_id_64,sku_141,146,74,2020-12-17T05:48:18
3415,warehouse_id_68,sku_123,128,98,2020-10-30T22:04:18
3416,warehouse_id_42,sku_45,78,95,2020-05-05T06:46:54
3417,warehouse_id_26,sku_87,145,52,2020-01-28T20:46:28
