reaction_id,post_id,user_id,reaction_type,created_ts
103000,100996,1014,laugh,2020-03-27T15:16:14
103001,101978,1338,love,2020-05-17T14:04:31
103002,100644,1124,like,2020-11-17T17:15:01
103003,100776,1326,wow,2020-12-09T16:35:36
103004,100202,1134,wow,2020-11-10T09:05:34
103005,101547,1271,sad,2020-04-04T15:17:17
103006,100822,1371,laugh,2020-07-02T22:05:52
103007,101911,1254,laugh,2020-06-29T07:30:56
103008,101957,1029,sad,2020-05-30T21:10:59
103009,100107,1491,sad,2020-05-01T00:46:48
103010,101508,1289,love,2020-09-06T15:12:15
103011,101842,1352,angry,2020-04-03T14:54:51
103012,101587,1416,love,2020-08-18T16:13:21
103013,101931,1332,angry,2020-05-27T21:27:13
103014,101224,1168,laugh,2020-09-09T21:30:43
103015,101562,1440,like,2020-04-02T01:08:38
103016,101482,1100,angry,2020-11-06T21:49:20
103017,100046,1199,angry,2020-09-02T20:54:33
103018,100169,1022,love,2020-07-20T12:05:17
103019,100845,1256,laugh,2020-09-03T02:05:44
103020,101667,1180,angry,2020-01-16T02:47:58
103021,100785,1177,love,2020-03-16T23:30:49
103022,100626,1045,laugh,2020-09-01T15:37:00
103023,100398,1298,like,2020-09-23T22:58:56
103024,101471,1061,sad,2020-07-16T22:50:29
103025,100099,1028,love,2020-07-15T16:28:43
103026,100296,1221,like,2020-01-04T01:16:34
103027,100938,1255,sad,2020-01-07T20:41:33
103028,101314,1032,sad,2020-08-04T08:21:56
103029,100988,1384,love,2020-11-05T19:32:50
103030,101529,1112,sad,2020-11-24T22:19:02
103031,100438,1478,wow,2020-03-08T17:48:59
103032,100274,1054,love,2020-03-28T08:35:32
103033,100700,1254,love,2020-07-28T15:56:12
103034,101842,1097,wow,2020-12-10T12:12:28
103035,100211,1374,laugh,2020-11-08T02:38:48
103036,101197,1267,angry,2020-07-12T10:02:49
103037,100893,1219,angry,2020-04-07T11:20:35
103038,100754,1304,wow,2020-02-27T07:58:15
103039,100112,1072,like,2020-12-21T06:33:49
103040,101775,1022,sad,2020-09-20T09:32:49
103041,100009,1347,like,2020-05-21T10:42:49
103042,100786,1328,like,2020-12-18T20:33:25
103043,101312,1181,like,2020-08-30T04:00:33
103044,101044,1422,wow,2020-02-02T08:07:31
103045,101196,1121,laugh,2020-01-02T10:59:02
103046,101949,1319,angry,2020-10-05T18:09:05
103047,101859,1233,sad,2020-12-25T16:30:57
103048,101732,1151,wow,2020-02-01T11:37:44
103049,101969,1175,angry,2020-02-26T16:58:15
103050,101681,1002,angry,2020-06-03T18:00:50
103051,101922,1281,angry,2020-05-23T10:15:50
103052,100010,1087,sad,2020-02-11T22:53:09
103053,101162,1033,angry,2020-08-28T08:10:50
103054,100742,1340,angry,2020-03-01T11:59:33
103055,101478,1426,sad,2020-07-10T19:59:11
103056,100825,1192,sad,2020-01-14T13:28:59
103057,100543,1262,laugh,2020-12-28T06:23:55
103058,101599,1482,love,2020-05-26T10:52:08
103059,100824,1088,angry,2020-07-08T15:01:30
103060,101139,1396,laugh,2020-09-09T01:44:30
103061,100652,1004,wow,2020-08-03T08:24:26
103062,100007,1436,sad,2020-12-07T00:03:51
103063,100740,1415,laugh,2020-02-27T16:38:37
103064,101881,1428,laugh,2020-04-10T06:19:41
103065,100705,1452,angry,2020-12-11T15:19:45
103066,100817,1179,angry,2020-05-28T18:48:00
103067,101079,1472,sad,2020-01-26T00:02:12
103068,100095,1056,love,2020-06-05T20:33:40
103069,101567,1153,like,2020-11-14T04:45:19
103070,101877,1401,laugh,2020-04-03T11:01:12
103071,101254,1473,laugh,2020-10-23T15:19:26
103072,101458,1103,laugh,2020-06-29T03:12:32
103073,100224,1467,angry,2020-02-16T00:21:47
103074,101881,1107,wow,2020-07-14T00:24:18
103075,101824,1161,sad,2020-08-04T08:14:52
103076,101257,1134,love,2020-11-19T22:09:08
103077,100346,1315,wow,2020-08-03T11:58:58
103078,100263,1215,wow,2020-03-15T06:39:03
103079,100825,1226,wow,2020-04-17T05:05:26
103080,101017,1219,love,2020-03-24T14:53:27
103081,101123,1273,like,2020-06-23T19:43:41
103082,100636,1427,like,2020-04-11T03:38:53
103083,101174,1461,angry,2020-03-21T03:15:29
103084,101285,1131,sad,2020-08-23T21:21:39
103085,100765,1052,wow,2020-09-20T12:05:27
103086,100308,1220,like,2020-06-29T05:45:10
103087,100719,1236,angry,2020-03-31T15:19:43
103088,100486,1229,angry,2020-11-24T12:33:44
103089,100568,1318,sad,2020-02-29T01:31:46
103090,101874,1057,sad,2020-02-16T20:59:33
103091,100969,1153,love,2020-09-18T19:24:41
103092,100043,1216,love,2020-12-17T07:52:36
103093,100894,1137,love,2020-11-17T16:06:40
103094,100222,1454,angry,2020-10-27T21:26:01
103095,101068,1006,sad,2020-01-05T21:26:57
103096,100886,1214,love,2020-09-06T15:37:10
103097,100137,1354,angry,2020-05-25T17:48:16
103098,101759,1372,love,2020-10-06T02:27:43
103099,101354,1079,wow,2020-02-23T11:26:22
103100,101103,1021,angry,2020-03-12T18:27:58
103101,101814,1147,like,2020-09-05T04:43:42
103102,100176,1250,like,2020-01-26T13:29:06
103103,100616,1085,like,2020-02-16T11:38:24
103104,101013,1247,wow,2020-04-02T02:21:54
103105,100204,1159,like,2020-08-24T19:42:01
103106,101132,1477,love,2020-11-21T20:48:57
103107,101541,1470,laugh,2020-04-17T09:43:43
103108,101229,1258,wow,2020-08-13T21:51:02
103109,100523,1354,like,2020-04-15T07:15:21
103110,101524,1201,angry,2020-02-14T10:20:11
103111,100738,1360,sad,2020-12-28T15:42:39
103112,100032,1142,like,2020-05-18T22:53:04
103113,101454,1349,laugh,2020-11-04T21:46:15
103114,101180,1475,like,2020-08-07T22:38:34
103115,101496,1443,wow,2020-07-10T05:09:37
103116,100087,1193,angry,2020-10-27T15:47:08
103117,100764,1332,angry,2020-05-11T23:24:53
103118,101067,1161,angry,2020-12-09T07:14:56
103119,100683,1316,sad,2020-05-09T03:56:15
103120,101604,1429,sad,2020-08-03T05:52:47
103121,101940,1215,love,2020-07-13T10:06:52
103122,101978,1310,sad,2020-01-08T21:34:49
103123,101332,1230,angry,2020-04-15T12:17:23
103124,100604,1317,like,2020-05-13T04:16:17
103125,101857,1030,angry,2020-07-30T14:13:18
103126,101263,1103,sad,2020-09-06T23:10:40
103127,101608,1143,laugh,2020-01-07T23:24:43
103128,100329,1366,angry,2020-11-26T10:44:31
103129,101297,1054,sad,2020-07-07T17:54:51
103130,100908,1194,like,2020-08-02T05:19:45
103131,100643,1193,angry,2020-10-09T19:41:27
103132,100435,1305,like,2020-03-21T19:11:37
103133,101537,1238,wow,2020-05-08T12:20:51
103134,101222,1309,like,2020-01-02T08:59:06
103135,101754,1416,angry,2020-08-28T18:20:17
103136,101409,1195,love,2020-02-03T19:49:25
103137,101315,1260,love,2020-02-29T07:34:08
103138,100310,1445,like,2020-10-20T22:37:57
103139,101281,1120,sad,2020-03-16T07:55:35
103140,101630,1408,like,2020-12-21T13:52:55
103141,100431,1298,wow,2020-10-18T14:42:34
103142,100444,1051,laugh,2020-10-19T15:40:21
103143,100642,1493,laugh,2020-02-27T06:08:57
103144,100293,1254,laugh,2020-01-02T07:15:28
103145,101502,1296,like,2020-09-08T13:01:22
103146,100008,1109,laugh,2020-07-08T02:16:55
103147,100754,1470,laugh,2020-04-20T02:22:05
103148,101503,1352,wow,2020-08-26T08:35:41
103149,100579,1200,like,2020-11-16T16:37:57
103150,100048,1149,wow,2020-05-10T04:33:46
103151,101279,1359,laugh,2020-04-11T14:31:42
103152,100060,1125,like,2020-08-29T07:02:53
103153,100930,1427,like,2020-01-03T17:13:22
103154,100752,1495,love,2020-11-08T01:26:33
103155,101027,1407,love,2020-05-16T03:27:09
103156,101501,1035,angry,2020-04-21T14:33:47
103157,100265,1224,angry,2020-03-25T05:18:28
103158,101104,1224,love,2020-05-05T00:31:43
103159,101047,1293,sad,2020-09-06T20:19:27
103160,101800,1136,like,2020-03-20T05:17:33
103161,101208,1087,laugh,2020-05-16T12:13:46
103162,101680,1161,angry,2020-09-22T23:39:06
103163,101487,1313,laugh,2020-12-12T17:59:11
103164,101184,1479,wow,2020-11-03T09:13:15
103165,100315,1370,like,2020-01-12T22:12:40
103166,100532,1399,like,2020-04-30T06:25:19
103167,100491,1356,angry,2020-06-25T01:39:34
103168,101270,1210,like,2020-06-18T08:00:20
103169,100596,1039,sad,2020-04-22T17:35:08
103170,100650,1462,love,2020-04-18T22:39:59
103171,100902,1395,sad,2020-09-25T11:12:02
103172,101539,1484,wow,2020-04-13T08:28:22
103173,100938,1411,angry,2020-07-04T12:48:44
103174,101643,1203,laugh,2020-11-10T05:18:27
103175,101933,1180,like,2020-09-25T21:18:35
103176,100742,1198,wow,2020-05-23T20:24:32
103177,100317,1047,like,2020-02-26T22:04:27
103178,101633,1353,angry,2020-01-27T15:43:44
103179,101529,1056,wow,2020-08-21T17:55:25
103180,101193,1095,laugh,2020-11-29T03:32:28
103181,101314,1313,like,2020-01-27T03:18:21
103182,100515,1288,love,2020-01-16T14:00:55
103183,101427,1302,angry,2020-12-04T09:14:00
103184,100823,1472,wow,2020-07-27T16:15:53
103185,101073,1292,wow,2020-11-13T05:11:47
103186,101800,1333,love,2020-11-01T22:19:53
103187,101877,1147,laugh,2020-08-13T13:54:25
103188,100615,1399,love,2020-03-11T23:07:06
103189,100717,1427,wow,2020-10-22T23:27:12
103190,100004,1414,sad,2020-06-19T04:20:21
103191,101585,1315,laugh,2020-01-13T18:10:28
103192,100362,1189,sad,2020-08-20T13:00:31
103193,100546,1428,like,2020-05-31T17:35:12
103194,100409,1272,angry,2020-03-25T11:19:17
103195,100152,1085,wow,2020-04-01T02:54:58
103196,100229,1150,wow,2020-11-27T19:53:49
103197,101942,1382,sad,2020-04-08T05:13:22
103198,100578,1460,angry,2020-08-26T23:06:27
103199,101624,1141,wow,2020-06-06T15:00:11
103200,101117,1360,sad,2020-01-18T05:38:48
103201,101138,1328,like,2020-08-04T19:27:15
103202,100271,1270,laugh,2020-11-11T08:34:31
103203,100870,1179,angry,2020-08-28T18:56:44
103204,101102,1276,wow,2020-08-02T09:27:00
103205,101592,1467,like,2020-08-09T02:33:35
103206,100305,1062,wow,2020-03-23T06:49:46
103207,100154,1450,laugh,2020-05-16T23:49:43
103208,100671,1351,angry,2020-03-20T21:46:11
103209,100137,1479,love,2020-12-11T13:37:43
103210,101438,1018,like,2020-11-07T00:59:51
103211,101064,1055,like,2020-07-26T18:15:44
103212,100114,1421,love,2020-01-23T09:53:08
103213,101884,1029,love,2020-07-10T00:58:27
103214,101470,1046,sad,2020-07-19T00:07:47
103215,100626,1439,angry,2020-03-11T03:09:58
103216,100252,1023,laugh,2020-05-09T12:14:47
103217,100764,1304,love,2020-01-08T13:42:24
103218,101479,1490,wow,2020-11-29T10:25:34
103219,100354,1003,love,2020-10-09T05:41:37
103220,100802,1051,angry,2020-02-25T23:35:42
103221,101439,1417,wow,2020-07-23T17:05:45
103222,101846,1442,angry,2020-03-11T03:39:03
103223,100874,1092,wow,2020-07-30T03:59:12
103224,101450,1210,love,2020-08-06T17:06:28
103225,101117,1105,wow,2020-04-19T09:40:13
103226,101411,1233,love,2020-01-21T23:50:16
103227,101608,1175,love,2020-12-25T22:51:33
103228,100409,1326,angry,2020-06-26T21:51:04
103229,100707,1238,wow,2020-06-30T00:54:11
103230,101657,1286,like,2020-03-30T15:28:27
103231,101643,1040,laugh,2020-01-02T00:34:07
103232,100747,1063,angry,2020-01-13T13:46:19
103233,100866,1120,angry,2020-11-21T17:00:23
103234,100071,1132,like,2020-06-11T09:08:54
103235,101130,1337,love,2020-07-24T09:54:28
103236,101605,1327,laugh,2020-06-03T10:36:59
103237,101269,1074,angry,2020-05-24T18:38:23
103238,101837,1498,laugh,2020-10-30T11:22:48
103239,101464,1394,wow,2020-11-18T03:41:30
103240,101874,1442,laugh,2020-06-01T11:44:21
103241,100458,1491,wow,2020-10-29T08:52:02
103242,100167,1269,laugh,2020-06-04T09:14:57
103243,101970,1081,angry,2020-11-04T05:01:01
103244,100930,1455,angry,2020-08-24T18:08:21
103245,100097,1046,laugh,2020-10-31T01:36:40
103246,100721,1179,like,2020-05-17T19:52:12
103247,100083,1181,sad,2020-12-10T20:17:29
103248,100995,1179,sad,2020-02-12T15:49:46
103249,100907,1466,angry,2020-02-19T00:31:27
103250,101264,1274,laugh,2020-11-24T00:38:05
103251,100034,1222,love,2020-10-05T00:58:24
103252,101945,1371,laugh,2020-07-17T01:55:39
103253,100480,1405,laugh,2020-07-31T11:42:44
103254,100984,1345,laugh,2020-02-23T01:48:31
103255,101410,1457,like,2020-06-15T16:03:24
103256,100994,1318,like,2020-12-10T10:16:49
103257,101166,1042,sad,2020-06-25T11:54:25
103258,101479,1329,like,2020-12-05T03:10:12
103259,101992,1298,laugh,2020-02-02T17:21:04
103260,101499,1311,like,2020-10-31T05:53:14
103261,101848,1492,wow,2020-03-13T09:47:23
103262,100501,1249,love,2020-04-14T04:59:19
103263,100809,1033,sad,2020-11-12T22:43:27
103264,100542,1265,sad,2020-03-23T10:45:19
103265,100598,1369,love,2020-12-18T09:13:31
103266,100031,1301,like,2020-11-29T17:44:24
103267,101875,1323,like,2020-02-24T13:42:53
103268,100664,1440,like,2020-01-13T02:37:47
103269,101372,1397,laugh,2020-07-30T09:58:12
103270,101003,1037,wow,2020-01-11T04:51:59
103271,100623,1047,laugh,2020-06-18T10:57:35
103272,101695,1033,laugh,2020-02-13T04:01:58
103273,100929,1097,like,2020-02-15T20:29:01
103274,100072,1384,love,2020-02-15T11:44:11
103275,101254,1064,love,2020-01-25T09:04:00
103276,100283,1074,angry,2020-12-22T00:26:11
103277,100461,1082,laugh,2020-05-12T01:30:09
103278,101266,1417,sad,2020-11-08T20:26:44
103279,100646,1445,laugh,2020-07-31T06:10:32
103280,101395,1239,laugh,2020-05-13T19:14:28
103281,101149,1429,laugh,2020-05-07T23:25:56
103282,100585,1356,sad,2020-04-14T06:34:10
103283,100172,1334,wow,2020-03-08T17:50:06
103284,100999,1282,wow,2020-07-02T18:40:55
103285,100550,1329,angry,2020-01-23T19:48:23
103286,100318,1093,wow,2020-02-12T21:35:27
103287,100201,1253,sad,2020-01-05T09:05:29
103288,101698,1204,laugh,2020-05-10T01:17:10
103289,100947,1186,love,2020-05-09T15:13:57
103290,101820,1305,angry,2020-09-11T21:31:25
103291,100737,1455,love,2020-02-12T00:50:07
103292,101248,1108,laugh,2020-09-25T07:27:13
103293,101996,1304,laugh,2020-11-20T22:29:33
103294,100937,1135,laugh,2020-06-18T20:59:17
103295,100580,1226,love,2020-11-21T06:42:13
103296,100507,1430,angry,2020-09-22T00:57:45
103297,100124,1203,wow,2020-11-28T00:13:19
103298,101429,1102,laugh,2020-09-27T18:54:10
103299,100571,1031,wow,2020-09-28T03:58:21
103300,101223,1443,like,2020-06-25T10:18:24
103301,101268,1318,sad,2020-10-28T05:56:58
103302,101692,1141,wow,2020-01-24T19:25:02
103303,100523,1182,wow,2020-02-17T05:28:24
103304,101638,1184,wow,2020-10-25T21:00:54
103305,100863,1356,sad,2020-09-27T08:08:14
103306,100091,1095,like,2020-09-10T06:46:11
103307,101758,1322,wow,2020-09-08T20:47:02
103308,101599,1130,sad,2020-12-13T03:19:15
103309,100357,1113,sad,2020-12-17T18:11:48
103310,100571,1184,angry,2020-05-30T11:41:01
103311,101436,1360,laugh,2020-05-07T14:08:45
103312,100061,1361,sad,2020-02-09T05:20:38
103313,100210,1378,sad,2020-06-29T16:23:15
103314,100676,1428,sad,2020-01-14T11:06:03
103315,100774,1291,like,2020-05-17T02:13:16
103316,101189,1120,wow,2020-04-18T00:03:56
103317,101088,1248,love,2020-03-31T07:51:44
103318,101150,1493,angry,2020-06-30T22:29:31
103319,101173,1181,sad,2020-09-04T08:47:32
103320,100655,1121,sad,2020-05-27T11:02:10
103321,101141,1286,like,2020-06-14T17:02:03
103322,100625,1037,like,2020-05-12T22:33:37
103323,100210,1370,love,2020-08-11T19:37:37
103324,101642,1364,laugh,2020-04-12T00:31:56
103325,101483,1210,sad,2020-10-21T10:58:02
103326,100816,1495,laugh,2020-08-17T12:44:56
103327,100772,1011,love,2020-10-21T08:44:34
103328,101569,1114,angry,2020-12-29T00:00:45
103329,101236,1078,laugh,2020-05-31T09:14:03
103330,100861,1102,laugh,2020-10-13T22:29:56
103331,101159,1363,like,2020-10-28T02:54:49
103332,101900,1173,like,2020-02-13T05:49:48
103333,100832,1051,wow,2020-12-03T01:53:42
103334,101625,1371,love,2020-01-07T10:31:24
103335,100410,1321,like,2020-10-13T10:58:44
103336,101850,1259,sad,2020-01-08T15:46:03
103337,101428,1182,laugh,2020-05-30T20:31:36
103338,101232,1259,love,2020-02-08T08:06:19
103339,101368,1432,sad,2020-06-28T05:06:52
103340,101887,1234,love,2020-01-25T13:47:34
103341,101004,1345,laugh,2020-06-23T10:17:20
103342,101054,1187,wow,2020-07-28T19:31:57
103343,101965,1124,laugh,2020-12-21T04:49:11
103344,100796,1164,love,2020-06-15T04:03:02
103345,100136,1071,love,2020-08-05T18:04:40
103346,100500,1125,sad,2020-05-31T00:21:26
103347,101805,1237,wow,2020-10-26T07:23:27
103348,100735,1003,sad,2020-12-22T18:00:26
103349,100563,1489,like,2020-12-19T21:17:46
103350,101321,1221,laugh,2020-11-13T16:06:41
103351,101218,1456,love,2020-07-26T17:16:50
103352,101589,1374,wow,2020-12-05T22:04:22
103353,100568,1317,love,2020-10-21T19:30:48
103354,101573,1319,love,2020-01-11T19:26:14
103355,101741,1332,laugh,2020-01-03T05:37:29
103356,100248,1109,like,2020-08-17T12:37:25
103357,101120,1116,wow,2020-05-10T15:06:04
103358,100445,1380,wow,2020-06-03T22:36:17
103359,100389,1324,like,2020-01-21T23:03:54
103360,101268,1060,sad,2020-11-20T14:27:33
103361,100681,1119,wow,2020-03-27T19:47:37
103362,101757,1431,laugh,2020-07-17T16:14:16
103363,100066,1316,wow,2020-08-07T01:26:25
103364,101791,1278,like,2020-07-11T02:06:42
103365,100389,1114,like,2020-10-14T20:05:16
103366,101694,1431,sad,2020-07-06T19:06:55
103367,101336,1072,like,2020-06-21T14:15:52
103368,100560,1264,love,2020-07-05T17:53:07
103369,100773,1179,like,2020-06-27T00:50:41
103370,100417,1239,love,2020-10-12T04:15:21
103371,100322,1347,love,2020-06-05T18:51:53
103372,101846,1264,laugh,2020-04-24T01:12:29
103373,100174,1245,angry,2020-07-17T15:18:28
103374,101163,1400,like,2020-05-15T11:31:06
103375,101056,1116,love,2020-07-14T09:11:36
103376,101945,1037,angry,2020-12-10T02:22:10
103377,101829,1215,like,2020-11-28T01:12:04
103378,101092,1259,sad,2020-09-30T00:54:50
103379,101502,1354,angry,2020-01-29T00:42:50
103380,100990,1476,laugh,2020-10-14T08:12:55
103381,101313,1360,angry,2020-09-04T12:45:55
103382,101723,1373,laugh,2020-04-09T16:26:46
103383,100630,1189,wow,2020-04-21T05:48:46
103384,101766,1309,wow,2020-10-28T14:08:06
103385,101672,1296,sad,2020-04-27T03:14:04
103386,101093,1321,love,2020-08-06T06:39:03
103387,100883,1268,angry,2020-06-15T15:24:32
103388,101100,1021,wow,2020-01-06T21:58:43
103389,100806,1387,laugh,2020-01-04T13:29:41
103390,101538,1308,laugh,2020-10-06T17:16:18
103391,101065,1087,angry,2020-06-30T05:20:45
103392,101859,1164,love,2020-08-13T11:12:34
103393,101617,1115,like,2020-03-02T12:17:52
103394,101152,1225,love,2020-02-14T18:48:28
103395,100637,1217,like,2020-03-14T03:18:41
103396,100836,1432,like,2020-02-03T12:10:29
103397,100934,1193,like,2020-09-05T03:37:18
103398,101915,1107,like,2020-05-31T00:48:30
103399,100428,1196,love,2020-04-01T13:04:55
103400,101183,1116,love,2020-12-05T05:19:47
103401,101402,1266,like,2020-07-21T08:09:00
103402,100007,1138,love,2020-11-14T10:46:46
103403,100159,1491,like,2020-03-01T20:51:21
103404,101859,1025,sad,2020-10-19T14:39:57
103405,101447,1342,like,2020-03-13T20:44:26
103406,101700,1053,like,2020-06-29T05:25:42
103407,100513,1234,laugh,2020-05-24T23:13:15
103408,100123,1215,like,2020-02-28T04:03:38
103409,100971,1447,like,2020-04-02T08:32:58
103410,100694,1463,laugh,2020-01-11T16:46:57
103411,101555,1240,laugh,2020-12-06T10:55:47
103412,100547,1279,like,2020-11-20T15:17:22
103413,100259,1363,like,2020-12-20T23:49:27
103414,101715,1277,sad,2020-05-17T16:14:59
103415,100562,1054,laugh,2020-04-10T10:25:09
103416,100315,1284,angry,2020-09-17T04:45:06
103417,101776,1420,love,2020-04-17T16:05:17
103418,100604,1284,angry,2020-07-29T08:45:20
103419,100385,1256,wow,2020-03-09T20:45:04
103420,101664,1033,wow,2020-04-30T09:10:34
103421,100847,1018,wow,2020-06-23T15:15:29
103422,101947,1303,wow,2020-11-18T08:09:15
103423,101190,1070,like,2020-12-29T20:53:35
103424,101527,1265,laugh,2020-09-14T06:59:33
103425,101580,1163,sad,2020-04-05T23:27:32
103426,101340,1112,angry,2020-10-14T12:55:46
103427,101525,1235,sad,2020-11-21T06:02:08
103428,101315,1442,angry,2020-12-15T04:57:13
103429,100659,1314,wow,2020-10-19T15:37:58
103430,101493,1081,like,2020-02-01T14:25:57
103431,101086,1219,angry,2020-05-29T13:27:09
103432,100437,1301,wow,2020-03-20T01:22:44
103433,101665,1240,love,2020-04-26T02:57:16
103434,100024,1333,love,2020-02-02T00:21:01
103435,101373,1241,sad,2020-12-21T15:03:35
103436,100569,1222,like,2020-12-11T00:26:07
103437,101774,1238,wow,2020-06-30T13:52:41
103438,100237,1158,angry,2020-05-04T08:46:56
103439,100611,1128,laugh,2020-05-25T16:52:54
103440,101858,1179,laugh,2020-03-16T02:40:36
103441,101200,1244,love,2020-10-15T14:09:46
103442,100252,1311,love,2020-02-13T01:27:37
103443,101664,1094,angry,2020-12-17T15:47:04
103444,100652,1176,wow,2020-01-31T23:49:47
103445,100361,1068,sad,2020-07-21T08:20:52
103446,100629,1132,angry,2020-08-17T03:30:51
103447,100121,1223,laugh,2020-06-17T07:42:10
103448,100069,1238,wow,2020-07-24T12:22:25
103449,101388,1498,like,2020-06-03T10:08:51
103450,101408,1492,laugh,2020-12-27T06:19:38
103451,101200,1478,love,2020-05-16T17:46:03
103452,101631,1210,laugh,2020-03-13T11:46:25
103453,100262,1319,wow,2020-03-03T22:15:35
103454,100693,1092,laugh,2020-11-19T23:27:23
103455,100742,1191,laugh,2020-07-12T16:05:01
103456,101482,1452,laugh,2020-03-30T03:35:27
103457,101447,1470,sad,2020-03-29T17:23:41
103458,101474,1309,love,2020-07-31T05:15:09
103459,101430,1167,laugh,2020-08-02T17:46:26
103460,101198,1115,sad,2020-08-01T17:38:44
103461,101722,1320,like,2020-11-30T18:36:20
103462,100668,1365,wow,2020-10-09T05:34:55
103463,101886,1168,angry,2020-07-12T10:43:11
103464,100703,1161,angry,2020-11-25T21:38:56
103465,100114,1115,angry,2020-08-19T14:08:25
103466,100300,1418,laugh,2020-11-08T00:52:04
103467,101616,1417,angry,2020-03-09T06:49:34
103468,101306,1452,wow,2020-10-31T08:44:33
103469,101107,1343,like,2020-10-28T00:40:55
103470,100705,1293,angry,2020-03-18T13:49:22
103471,101403,1181,laugh,2020-03-15T17:27:05
103472,101977,1190,laugh,2020-11-17T21:45:38
103473,100818,1421,laugh,2020-12-05T01:23:06
103474,100900,1377,angry,2020-06-06T07:48:48
103475,101873,1315,love,2020-12-16T03:11:40
103476,100702,1142,like,2020-12-30T10:35:03
103477,101978,1344,like,2020-09-24T23:01:32
103478,101691,1385,like,2020-01-02T12:32:55
103479,101930,1467,wow,2020-01-08T12:53:05
103480,101925,1357,like,2020-10-23T20:35:54
103481,101513,1342,angry,2020-06-26T18:16:36
103482,101156,1186,angry,2020-10-27T23:48:20
103483,100895,1075,like,2020-10-26T23:01:00
103484,100230,1313,love,2020-05-02T01:57:48
103485,101614,1199,angry,2020-09-01T20:18:19
103486,100166,1363,laugh,2020-04-02T13:19:34
103487,100213,1347,love,2020-09-15T19:48:17
103488,101858,1089,love,2020-08-30T10:24:56
103489,100126,1084,sad,2020-02-22T23:22:57
103490,100436,1046,like,2020-01-02T17:26:56
103491,100806,1116,wow,2020-12-28T19:15:32
103492,101710,1251,angry,2020-06-05T21:02:54
103493,101688,1201,wow,2020-07-22T23:43:17
103494,100159,1379,like,2020-05-25T12:08:29
103495,100556,1302,sad,2020-02-14T06:17:51
103496,101903,1481,sad,2020-06-11T18:32:35
103497,100191,1254,sad,2020-09-06T01:01:18
103498,100956,1268,sad,2020-05-31T11:28:36
103499,100534,1315,sad,2020-05-04T22:15:24
103500,100148,1198,wow,2020-09-03T23:49:11
103501,100280,1422,sad,2020-07-09T20:35:04
103502,101836,1464,sad,2020-10-18T01:29:10
103503,100078,1182,laugh,2020-03-12T18:10:19
103504,101489,1262,angry,2020-11-19T06:38:09
103505,101081,1473,like,2020-06-09T10:29:41
103506,100764,1240,like,2020-09-23T04:45:20
103507,100487,1218,wow,2020-05-29T10:17:48
103508,101283,1281,sad,2020-11-09T10:34:41
103509,100152,1396,love,2020-12-13T02:15:18
103510,101012,1212,like,2020-08-30T00:02:25
103511,101536,1354,angry,2020-12-19T22:20:32
103512,101878,1041,love,2020-08-30T14:29:27
103513,100293,1162,like,2020-09-02T13:01:59
103514,101104,1393,laugh,2020-06-20T00:13:29
103515,100648,1120,wow,2020-08-27T09:08:49
103516,100490,1446,angry,2020-08-17T01:35:14
103517,100098,1065,angry,2020-05-28T22:56:18
103518,100425,1210,angry,2020-11-02T19:41:01
103519,101760,1211,like,2020-06-12T10:58:10
103520,101108,1072,angry,2020-06-25T02:06:36
103521,101176,1098,laugh,2020-07-31T05:52:21
103522,100535,1229,angry,2020-11-13T19:45:48
103523,100934,1058,angry,2020-01-05T00:56:30
103524,100906,1348,sad,2020-10-31T06:33:54
103525,100460,1291,love,2020-03-06T05:26:48
103526,101688,1042,like,2020-08-31T12:17:24
103527,101716,1409,angry,2020-10-06T17:04:30
103528,101698,1228,love,2020-01-08T23:34:04
103529,101428,1324,wow,2020-12-10T20:10:30
103530,101288,1122,wow,2020-05-29T06:49:24
103531,101944,1214,like,2020-12-02T21:23:04
103532,100734,1176,like,2020-08-03T00:23:06
103533,100137,1049,sad,2020-02-10T23:35:07
103534,100583,1296,like,2020-01-01T08:48:53
103535,100456,1295,like,2020-10-27T04:31:24
103536,100729,1447,angry,2020-08-29T21:50:08
103537,100336,1206,laugh,2020-11-11T01:59:14
103538,100669,1140,sad,2020-12-18T18:37:05
103539,100513,1059,love,2020-04-18T04:10:59
103540,101060,1025,wow,2020-07-21T05:03:14
103541,101054,1102,like,2020-05-25T06:50:28
103542,101452,1335,wow,2020-07-10T06:57:20
103543,100608,1436,like,2020-01-29T13:51:29
103544,101526,1498,sad,2020-05-05T13:43:52
103545,100421,1310,love,2020-12-11T14:30:42
103546,100473,1477,love,2020-05-03T10:59:53
103547,101416,1056,wow,2020-05-15T21:11:46
103548,100021,1372,love,2020-06-25T18:22:41
103549,100861,1041,sad,2020-08-30T15:41:20
103550,101130,1408,like,2020-04-23T12:15:49
103551,101206,1404,like,2020-02-04T22:05:20
103552,100891,1207,sad,2020-10-20T12:04:58
103553,101411,1047,love,2020-02-13T08:28:39
103554,101561,1400,love,2020-04-21T10:33:22
103555,101883,1191,sad,2020-05-03T05:17:02
103556,100986,1243,wow,2020-08-30T03:52:37
103557,100008,1406,love,2020-08-19T13:50:21
103558,100010,1485,sad,2020-09-28T15:50:51
103559,100411,1010,sad,2020-07-03T08:08:11
103560,100549,1199,wow,2020-10-09T01:28:04
103561,100487,1135,like,2020-11-11T16:21:05
103562,101268,1037,wow,2020-05-01T18:18:52
