follower_id,followed_id,followed_ts
1404,1236,2020-07-24T13:50:01
1112,1456,2020-05-31T06:28:51
1053,1378,2020-06-20T12:42:01
1494,1144,2020-09-15T05:02:19
1065,1261,2020-02-17T02:59:11
1041,1123,2020-07-01T13:33:43
1475,1135,2020-01-29T04:19:17
1296,1267,2020-06-15T15:00:23
1093,1271,2020-11-06T04:38:52
1125,1051,2020-09-05T19:45:13
1043,1254,2020-02-28T23:11:03
1369,1433,2020-08-24T12:32:32
1481,1244,2020-02-08T10:49:44
1018,1191,2020-06-20T05:11:18
1147,1387,2020-03-17T13:48:39
1175,1303,2020-10-22T02:11:55
1271,1441,2020-03-12T10:14:53
1482,1318,2020-01-07T04:48:18
1360,1204,2020-01-03T09:22:43
1421,1450,2020-07-17T18:18:09
1337,1138,2020-04-11T19:59:34
1412,1049,2020-12-02T17:09:10
1321,1262,2020-10-08T11:48:40
1399,1236,2020-06-09T15:00:17
1045,1010,2020-01-29T19:01:17
1000,1233,2020-11-08T16:51:42
1309,1111,2020-04-03T03:19:43
1051,1313,2020-08-22T22:02:27
1346,1102,2020-10-15T17:31:55
1068,1096,2020-09-25T11:18:39
1077,1481,2020-08-16T12:35:30
1249,1327,2020-08-13T11:01:38
1042,1248,2020-09-25T08:38:07
1051,1033,2020-12-03T05:30:09
1096,1153,2020-12-09T19:17:36
1388,1460,2020-09-28T03:56:25
1163,1475,2020-03-10T08:31:43
1143,1033,2020-05-24T05:01:46
1114,1372,2020-08-03T22:22:52
1336,1287,2020-03-01T02:42:43
1007,1278,2020-07-13T16:23:24
1199,1128,2020-01-24T19:08:57
1305,1034,2020-06-04T07:19:27
1070,1018,2020-06-09T01:47:07
1010,1066,2020-06-01T08:58:43
1486,1174,2020-08-15T05:40:45
1092,1399,2020-07-23T03:07:14
1398,1271,2020-02-06T22:47:47
1239,1497,2020-07-03T20:36:57
1033,1487,2020-02-23T02:24:02
1231,1368,2020-07-14T17:48:58
1480,1025,2020-02-27T20:01:41
1075,1120,2020-02-11T09:47:19
1183,1312,2020-10-24T19:41:26
1150,1442,2020-12-18T16:57:31
1377,1215,2020-02-18T07:44:48
1457,1222,2020-02-07T15:20:07
1190,1173,2020-08-06T07:13:28
1072,1409,2020-06-22T14:49:23
1046,1352,2020-11-12T04:17:29
1020,1420,2020-07-23T11:04:56
1336,1008,2020-12-14T07:56:59
1037,1229,2020-10-28T14:58:43
1200,1258,2020-07-18T00:33:06
1165,1144,2020-03-04T11:30:33
1226,1090,2020-02-03T17:21:05
1494,1169,2020-04-16T01:34:06
1396,1147,2020-08-25T22:03:57
1046,1436,2020-11-19T04:28:46
1462,1338,2020-10-19T01:19:23
1237,1228,2020-01-31T12:41:12
1072,1092,2020-06-28T05:33:02
1142,1094,2020-03-07T02:47:35
1171,1227,2020-09-08T17:50:01
1404,1310,2020-04-19T16:32:08
1307,1219,2020-09-30T16:03:26
1307,1254,2020-11-19T18:25:02
1487,1138,2020-10-31T11:24:18
1333,1453,2020-11-24T21:09:08
1447,1116,2020-07-01T03:37:02
1298,1038,2020-02-03T02:32:46
1483,1070,2020-04-05T06:08:02
1210,1433,2020-05-29T08:04:22
1324,1248,2020-05-19T23:44:01
1294,1119,2020-08-05T01:14:46
1277,1369,2020-06-29T17:12:10
1261,1329,2020-08-04T15:44:25
1498,1296,2020-04-01T01:43:23
1487,1114,2020-06-18T02:36:46
1270,1000,2020-10-09T22:09:16
1083,1077,2020-04-09T23:43:38
1094,1235,2020-08-18T20:05:25
1282,1376,2020-01-06T07:13:57
1230,1085,2020-09-22T04:50:46
1154,1074,2020-04-16T13:20:54
1451,1334,2020-06-11T05:56:16
1230,1387,2020-06-11T23:37:36
1065,1298,2020-10-09T06:25:07
1076,1059,2020-04-22T20:49:17
1056,1485,2020-05-03T01:32:53
1237,1243,2020-10-01T15:45:29
1397,1390,2020-10-16T16:20:26
1499,1201,2020-04-06T15:07:34
1101,1106,2020-11-21T14:16:26
1404,1451,2020-01-23T04:16:30
1104,1096,2020-02-24T23:22:59
1000,1379,2020-02-06T09:57:11
1324,1491,2020-12-21T00:38:21
1240,1015,2020-08-08T00:14:25
1487,1155,2020-09-15T06:12:49
1197,1255,2020-06-04T04:24:15
1233,1298,2020-01-12T08:10:37
1098,1496,2020-08-08T01:05:44
1215,1287,2020-04-07T02:20:51
1190,1475,2020-11-12T22:23:59
1063,1252,2020-04-29T16:54:26
1114,1367,2020-06-29T19:25:32
1102,1235,2020-04-16T06:10:08
1374,1241,2020-12-12T20:29:19
1311,1176,2020-03-30T09:39:48
1254,1243,2020-02-22T01:08:37
1148,1335,2020-02-10T13:25:04
1342,1210,2020-04-07T17:51:23
1016,1378,2020-09-25T15:25:29
1095,1008,2020-10-25T08:34:27
1305,1344,2020-05-21T15:38:18
1215,1441,2020-06-23T01:44:54
1109,1460,2020-06-30T13:03:20
1419,1181,2020-10-26T12:29:51
1107,1059,2020-02-19T04:04:49
1466,1147,2020-11-14T11:07:18
1132,1422,2020-07-14T04:27:09
1256,1271,2020-07-24T21:45:45
1057,1198,2020-02-01T18:15:07
1433,1124,2020-10-15T11:32:48
1392,1299,2020-10-19T06:14:15
1302,1377,2020-08-16T00:30:54
1322,1192,2020-11-21T01:50:54
1197,1438,2020-04-16T15:22:29
1483,1339,2020-10-22T13:11:19
1377,1152,2020-11-22T18:46:02
1282,1025,2020-05-15T11:24:09
1133,1348,2020-02-15T00:41:27
1486,1381,2020-03-09T20:30:20
1119,1224,2020-10-05T04:39:08
1038,1211,2020-01-26T00:03:45
1022,1431,2020-07-22T06:41:57
1402,1070,2020-04-19T00:57:49
1350,1189,2020-11-18T23:57:46
1423,1047,2020-05-15T05:56:24
1479,1326,2020-11-18T23:41:31
1421,1030,2020-01-18T07:38:48
1213,1327,2020-11-15T04:47:46
1241,1133,2020-09-17T06:49:49
1167,1215,2020-10-01T20:11:02
1294,1219,2020-10-26T14:37:56
1034,1399,2020-02-27T23:32:19
1040,1255,2020-06-06T16:40:29
1204,1333,2020-01-15T06:14:24
1102,1443,2020-04-14T22:53:25
1296,1243,2020-10-08T04:18:51
1439,1076,2020-06-15T09:17:51
1005,1265,2020-09-08T02:11:15
1393,1275,2020-02-18T07:18:20
1268,1486,2020-07-03T09:46:55
1448,1313,2020-06-11T13:41:11
1263,1429,2020-12-09T04:22:41
1098,1473,2020-04-16T14:25:20
1164,1466,2020-08-27T20:18:42
1349,1104,2020-09-26T18:44:09
1269,1474,2020-11-22T09:17:54
1480,1136,2020-01-20T00:07:49
1227,1327,2020-02-01T05:24:30
1232,1185,2020-05-08T13:11:44
1194,1260,2020-02-06T15:55:46
1137,1455,2020-02-17T23:33:02
1171,1343,2020-07-04T06:18:08
1213,1003,2020-06-21T03:13:58
1003,1266,2020-01-04T20:05:45
1181,1145,2020-04-02T06:01:45
1367,1463,2020-03-12T21:18:04
1186,1104,2020-07-15T09:50:39
1361,1249,2020-05-23T17:45:09
1290,1139,2020-10-09T17:09:08
1348,1232,2020-05-10T03:37:51
1091,1077,2020-04-18T08:49:03
1157,1456,2020-09-04T16:18:51
1229,1492,2020-12-13T20:56:57
1087,1092,2020-09-07T05:08:32
1306,1111,2020-01-04T02:02:30
1371,1332,2020-07-02T01:41:28
1340,1321,2020-11-09T18:13:16
1331,1471,2020-08-03T09:02:15
1161,1177,2020-03-24T02:04:50
1108,1236,2020-12-28T04:39:49
1111,1088,2020-08-02T18:43:56
1328,1007,2020-01-31T03:13:15
1370,1029,2020-10-03T20:27:49
1375,1015,2020-11-23T10:57:54
1356,1095,2020-05-12T15:10:46
1229,1331,2020-10-20T03:07:06
1132,1156,2020-01-26T02:57:24
1124,1427,2020-07-15T17:03:48
1313,1183,2020-03-10T05:11:34
1082,1381,2020-10-19T12:28:15
1142,1105,2020-07-29T11:27:12
1136,1053,2020-01-26T02:39:33
1404,1441,2020-01-05T02:45:55
1229,1040,2020-04-16T08:18:36
1498,1380,2020-02-21T23:24:07
1283,1081,2020-02-13T03:47:24
1085,1245,2020-04-10T14:01:59
1049,1337,2020-05-17T20:39:41
1496,1248,2020-03-11T12:38:31
1349,1339,2020-11-22T12:20:23
1055,1164,2020-01-28T04:49:20
1084,1251,2020-02-03T07:01:11
1347,1064,2020-04-10T23:55:38
1462,1480,2020-09-02T14:28:23
1031,1220,2020-02-13T01:50:38
1167,1047,2020-10-09T04:13:54
1159,1346,2020-09-13T16:21:44
1422,1091,2020-10-20T02:16:50
1222,1492,2020-11-25T05:11:54
1189,1089,2020-09-12T08:14:27
1429,1489,2020-10-30T05:23:43
1371,1110,2020-10-25T13:45:49
1016,1189,2020-10-13T12:20:04
1125,1360,2020-03-20T15:28:41
1336,1337,2020-04-01T15:25:10
1419,1158,2020-03-03T20:16:05
1472,1237,2020-11-12T21:44:36
1493,1425,2020-07-16T11:35:36
1017,1036,2020-10-23T08:10:22
1349,1187,2020-11-12T09:22:21
1272,1017,2020-07-20T23:26:20
1008,1040,2020-10-24T18:01:51
1432,1373,2020-03-31T15:41:01
1266,1398,2020-09-27T13:25:36
1169,1387,2020-05-11T20:21:20
1443,1488,2020-01-12T13:22:07
1233,1498,2020-06-20T17:29:07
1329,1012,2020-10-16T19:54:09
1041,1354,2020-10-31T11:17:37
1073,1481,2020-04-07T07:52:20
1445,1071,2020-08-22T20:46:21
1169,1384,2020-04-11T01:25:15
1201,1261,2020-04-25T13:10:49
1065,1272,2020-03-14T05:47:34
1264,1123,2020-09-16T17:09:22
1094,1192,2020-02-16T19:28:50
1412,1449,2020-07-16T02:57:40
1215,1019,2020-10-25T16:23:37
1052,1472,2020-04-22T06:44:47
1425,1447,2020-03-23T22:56:07
1303,1218,2020-07-14T09:47:47
1007,1415,2020-11-13T16:07:31
1393,1332,2020-09-30T13:56:28
1036,1340,2020-07-25T09:14:09
1087,1252,2020-09-07T14:24:17
1220,1192,2020-04-14T16:35:33
1131,1390,2020-05-02T21:37:55
1181,1170,2020-10-02T22:30:16
1028,1183,2020-02-06T00:41:49
1045,1386,2020-10-16T22:34:21
1050,1259,2020-02-09T09:16:49
1414,1326,2020-06-29T05:49:40
1200,1304,2020-08-11T19:20:14
1418,1097,2020-01-30T09:58:48
1080,1345,2020-09-03T05:31:51
1269,1108,2020-02-09T05:10:44
1214,1420,2020-08-25T01:51:47
1460,1085,2020-04-13T11:01:40
1477,1287,2020-03-22T11:37:34
1002,1019,2020-01-31T08:32:17
1468,1151,2020-02-03T23:30:34
1087,1162,2020-04-30T14:11:04
1252,1113,2020-05-25T00:22:28
1493,1238,2020-07-25T15:33:41
1225,1208,2020-07-09T16:20:13
1378,1374,2020-12-23T05:27:14
1183,1444,2020-02-05T22:17:11
1497,1349,2020-10-05T23:00:28
1158,1240,2020-01-19T17:56:48
1417,1410,2020-09-19T09:16:39
1068,1101,2020-05-12T18:00:32
1332,1131,2020-01-29T07:28:49
1394,1486,2020-08-11T13:59:57
1476,1170,2020-04-01T16:11:27
1394,1459,2020-10-25T05:37:20
1370,1292,2020-07-19T09:20:51
1237,1391,2020-06-19T07:39:15
1009,1444,2020-05-15T04:28:42
